% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER932
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): AX75-C03
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 09:13:20
% Protocol Start Time (Log Generator time): 2022-01-12 09:13:13.157
% Protocol End Time (Log Generator time): 2022-01-12 09:18:31.992
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 09:15:33.907	5.75839e+00	5.83979e+00	3.73270e+00	4.00173e+00	1.75274e+00	7.32026e+00	5.92609e+00	5.71571e+00	3.71196e+00	3.95207e+00	1.67650e+00	7.03849e+00	6.19615e+00	6.32862e+00	4.02210e+00	4.38903e+00	1.93079e+00	7.78481e+00	5.89554e+00	5.57800e+00	3.57392e+00	3.86421e+00	1.67843e+00	6.95726e+00	5.97850e+00	6.01196e+00	3.83972e+00	4.25038e+00	1.86212e+00	7.39381e+00
2	2022-01-12 09:15:44.007	5.73959e+00	5.83842e+00	3.73137e+00	4.00159e+00	1.74848e+00	7.32264e+00	5.91042e+00	5.71156e+00	3.70776e+00	3.95031e+00	1.67612e+00	7.04244e+00	6.18223e+00	6.32685e+00	4.01945e+00	4.38612e+00	1.93038e+00	7.78840e+00	5.88394e+00	5.57731e+00	3.57227e+00	3.86419e+00	1.67725e+00	6.96018e+00	5.96461e+00	6.01020e+00	3.83826e+00	4.25032e+00	1.86350e+00	7.39687e+00
3	2022-01-12 09:15:54.148	5.72659e+00	5.83567e+00	3.73021e+00	4.00191e+00	1.75115e+00	7.32082e+00	5.89567e+00	5.71083e+00	3.70675e+00	3.94982e+00	1.67613e+00	7.04281e+00	6.17023e+00	6.32505e+00	4.01848e+00	4.38634e+00	1.93039e+00	7.78928e+00	5.87208e+00	5.57491e+00	3.57147e+00	3.86399e+00	1.67705e+00	6.96021e+00	5.95187e+00	6.00980e+00	3.83757e+00	4.25073e+00	1.86335e+00	7.39681e+00
4	2022-01-12 09:16:04.307	5.71746e+00	5.83495e+00	3.72957e+00	4.00226e+00	1.74813e+00	7.31924e+00	5.88109e+00	5.71066e+00	3.70559e+00	3.95043e+00	1.67449e+00	7.04058e+00	6.15674e+00	6.32331e+00	4.01859e+00	4.38684e+00	1.93000e+00	7.78791e+00	5.86355e+00	5.57380e+00	3.57033e+00	3.86325e+00	1.67746e+00	6.95852e+00	5.94017e+00	6.00864e+00	3.83664e+00	4.25122e+00	1.86178e+00	7.39686e+00
5	2022-01-12 09:16:14.527	5.70426e+00	5.83427e+00	3.72903e+00	4.00314e+00	1.74997e+00	7.31812e+00	5.86858e+00	5.70847e+00	3.70531e+00	3.95140e+00	1.67583e+00	7.03903e+00	6.14734e+00	6.32351e+00	4.01638e+00	4.38674e+00	1.92995e+00	7.78657e+00	5.85322e+00	5.57238e+00	3.56935e+00	3.86434e+00	1.67717e+00	6.95715e+00	5.92877e+00	6.00819e+00	3.83588e+00	4.25130e+00	1.86331e+00	7.39516e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
