% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER926
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): CY5-C02
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 08:03:52
% Protocol Start Time (Log Generator time): 2022-01-12 08:03:45.307
% Protocol End Time (Log Generator time): 2022-01-12 08:08:40.508
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 08:06:06.740	6.14516e+00	3.49920e+00	3.48298e+00	8.16893e+00	3.33245e+00	1.53027e+00	6.13351e+00	3.34597e+00	3.26988e+00	7.44054e+00	3.21093e+00	1.49595e+00	6.40864e+00	3.34540e+00	3.45034e+00	7.95118e+00	3.05272e+00	1.46942e+00	6.00770e+00	3.37338e+00	3.39585e+00	7.63947e+00	3.12754e+00	1.47218e+00	6.07095e+00	3.40379e+00	3.41435e+00	7.55854e+00	3.24418e+00	1.50391e+00
2	2022-01-12 08:06:16.820	6.11628e+00	3.49808e+00	3.48116e+00	8.18364e+00	3.33542e+00	1.52931e+00	6.10708e+00	3.34430e+00	3.26381e+00	7.45975e+00	3.21142e+00	1.49512e+00	6.37794e+00	3.34299e+00	3.44564e+00	7.96981e+00	3.05231e+00	1.46838e+00	5.98167e+00	3.37126e+00	3.39512e+00	7.65123e+00	3.12637e+00	1.47111e+00	6.04804e+00	3.40201e+00	3.41192e+00	7.56900e+00	3.24540e+00	1.50184e+00
3	2022-01-12 08:06:26.961	6.09464e+00	3.49746e+00	3.48022e+00	8.19040e+00	3.32523e+00	1.52812e+00	6.08513e+00	3.34368e+00	3.26165e+00	7.46695e+00	3.21282e+00	1.49431e+00	6.36473e+00	3.34044e+00	3.44307e+00	7.97813e+00	3.05328e+00	1.46789e+00	5.95996e+00	3.37301e+00	3.39445e+00	7.65604e+00	3.12610e+00	1.47060e+00	6.02938e+00	3.40012e+00	3.40905e+00	7.57353e+00	3.24307e+00	1.50131e+00
4	2022-01-12 08:06:37.119	6.07125e+00	3.49612e+00	3.47951e+00	8.19329e+00	3.32517e+00	1.52679e+00	6.06551e+00	3.34206e+00	3.25961e+00	7.47037e+00	3.21441e+00	1.49370e+00	6.34611e+00	3.33949e+00	3.44127e+00	7.98073e+00	3.05312e+00	1.46687e+00	5.94211e+00	3.37281e+00	3.39358e+00	7.66134e+00	3.12610e+00	1.46982e+00	6.01266e+00	3.39829e+00	3.40706e+00	7.57549e+00	3.24275e+00	1.50019e+00
5	2022-01-12 08:06:47.340	6.05082e+00	3.49470e+00	3.47848e+00	8.19372e+00	3.35182e+00	1.52592e+00	6.04760e+00	3.34107e+00	3.25786e+00	7.47165e+00	3.21423e+00	1.49315e+00	6.30313e+00	3.33842e+00	3.43904e+00	7.98248e+00	3.05354e+00	1.46646e+00	5.92872e+00	3.36770e+00	3.39365e+00	7.66762e+00	3.12598e+00	1.46932e+00	5.99806e+00	3.39718e+00	3.40470e+00	7.58027e+00	3.24208e+00	1.49910e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
