% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1322
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_BG_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_BG_Characterization_Frozen.isp
% Cartridge ID (operator): BKG-XXX
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS BG
% Protocol Start Time (ISW time): 2022-01-11 16:22:21
% Protocol Start Time (Log Generator time): 2022-01-11 16:22:15.184
% Protocol End Time (Log Generator time): 2022-01-11 16:32:41.812
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-11 16:24:15.667	2.51888e+00	6.57776e+00	2.98690e+00	3.21414e+00	1.03772e+00	2.29085e+00	2.69717e+00	6.35332e+00	2.92594e+00	3.10714e+00	9.77797e-01	2.22455e+00	2.43093e+00	6.57760e+00	3.02960e+00	3.22533e+00	1.03170e+00	2.27783e+00	2.61120e+00	6.13634e+00	2.87168e+00	2.99713e+00	9.54511e-01	2.18078e+00	2.52424e+00	6.34880e+00	2.98792e+00	3.18642e+00	9.99598e-01	2.19122e+00
2	2022-01-11 16:24:25.746	2.51468e+00	6.57679e+00	2.98524e+00	3.21530e+00	1.03729e+00	2.28968e+00	2.69337e+00	6.35177e+00	2.92300e+00	3.10906e+00	9.77085e-01	2.22321e+00	2.42781e+00	6.57670e+00	3.02912e+00	3.22597e+00	1.03142e+00	2.27633e+00	2.60701e+00	6.13515e+00	2.87055e+00	2.99826e+00	9.54000e-01	2.17978e+00	2.52043e+00	6.34699e+00	2.98631e+00	3.18750e+00	9.99368e-01	2.18980e+00
3	2022-01-11 16:24:35.866	2.51289e+00	6.57638e+00	2.98417e+00	3.21631e+00	1.03780e+00	2.28837e+00	2.69072e+00	6.32321e+00	2.92220e+00	3.10972e+00	9.77215e-01	2.22202e+00	2.42544e+00	6.57563e+00	3.02495e+00	3.22746e+00	1.03132e+00	2.27526e+00	2.60487e+00	6.13337e+00	2.86950e+00	3.00209e+00	9.53709e-01	2.17819e+00	2.51934e+00	6.34654e+00	2.98593e+00	3.18852e+00	1.00494e+00	2.18829e+00
4	2022-01-11 16:24:46.026	2.51154e+00	6.58171e+00	2.98347e+00	3.21703e+00	1.03699e+00	2.28713e+00	2.68959e+00	6.32153e+00	2.92243e+00	3.11068e+00	9.77199e-01	2.22092e+00	2.42388e+00	6.57544e+00	3.02440e+00	3.22807e+00	1.03099e+00	2.27415e+00	2.60275e+00	6.13352e+00	2.86935e+00	3.00280e+00	9.53634e-01	2.17719e+00	2.51644e+00	6.34527e+00	2.98550e+00	3.18971e+00	1.00503e+00	2.18746e+00
5	2022-01-11 16:24:56.246	2.50972e+00	6.57878e+00	2.98279e+00	3.21723e+00	1.03667e+00	2.28596e+00	2.68770e+00	6.33002e+00	2.92113e+00	3.11147e+00	9.76596e-01	2.21959e+00	2.42247e+00	6.57492e+00	3.02469e+00	3.22973e+00	1.03126e+00	2.27262e+00	2.60195e+00	6.13320e+00	2.86847e+00	3.00233e+00	9.54074e-01	2.17633e+00	2.51483e+00	6.34608e+00	2.98477e+00	3.19023e+00	1.00274e+00	2.18655e+00
6	2022-01-11 16:25:35.905	2.45045e+00	6.56281e+00	2.97974e+00	3.21476e+00	1.03616e+00	2.28573e+00	2.62125e+00	6.36516e+00	2.91918e+00	3.10805e+00	9.76215e-01	2.21890e+00	2.37206e+00	6.56511e+00	3.02824e+00	3.22797e+00	1.03080e+00	2.27308e+00	2.54224e+00	6.12390e+00	2.86513e+00	2.99738e+00	9.53790e-01	2.17648e+00	2.46260e+00	6.33781e+00	2.98207e+00	3.18713e+00	9.95370e-01	2.18741e+00
7	2022-01-11 16:25:46.204	2.44899e+00	6.56224e+00	2.97919e+00	3.21577e+00	1.03609e+00	2.28451e+00	2.61913e+00	6.36428e+00	2.91774e+00	3.10960e+00	9.76186e-01	2.21810e+00	2.37004e+00	6.56518e+00	3.02752e+00	3.22941e+00	1.03121e+00	2.27193e+00	2.54040e+00	6.12320e+00	2.86495e+00	2.99799e+00	9.53657e-01	2.17551e+00	2.46026e+00	6.33750e+00	2.98139e+00	3.18873e+00	9.95274e-01	2.18653e+00
8	2022-01-11 16:25:56.544	2.44713e+00	6.56931e+00	2.97907e+00	3.21694e+00	1.03712e+00	2.28387e+00	2.61791e+00	6.36473e+00	2.91780e+00	3.11052e+00	9.76123e-01	2.21764e+00	2.36897e+00	6.56535e+00	3.02752e+00	3.23026e+00	1.03094e+00	2.27124e+00	2.53836e+00	6.12121e+00	2.86483e+00	2.99910e+00	9.53581e-01	2.17466e+00	2.45873e+00	6.33676e+00	2.98091e+00	3.18927e+00	9.95484e-01	2.18488e+00
9	2022-01-11 16:26:06.944	2.44702e+00	6.56306e+00	2.97900e+00	3.21738e+00	1.03691e+00	2.28270e+00	2.61701e+00	6.36211e+00	2.91738e+00	3.11133e+00	9.76233e-01	2.21640e+00	2.36828e+00	6.56504e+00	3.02735e+00	3.23075e+00	1.03110e+00	2.27051e+00	2.53766e+00	6.12301e+00	2.86480e+00	2.99967e+00	9.53522e-01	2.17377e+00	2.45785e+00	6.33713e+00	2.98115e+00	3.19003e+00	9.95540e-01	2.18459e+00
10	2022-01-11 16:26:17.384	2.44564e+00	6.56356e+00	2.97863e+00	3.21883e+00	1.03596e+00	2.28212e+00	2.61579e+00	6.36298e+00	2.91750e+00	3.11196e+00	9.76169e-01	2.21556e+00	2.36735e+00	6.56587e+00	3.02686e+00	3.23170e+00	1.03099e+00	2.26972e+00	2.53696e+00	6.12297e+00	2.86417e+00	3.00024e+00	9.53459e-01	2.17290e+00	2.45655e+00	6.33617e+00	2.98125e+00	3.19057e+00	9.95213e-01	2.18396e+00
