% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1313
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): FAM-C03
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 09:01:17
% Protocol Start Time (Log Generator time): 2022-01-12 09:01:10.469
% Protocol End Time (Log Generator time): 2022-01-12 09:07:59.672
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 09:03:31.993	4.48111e+01	7.84833e+00	3.08606e+00	4.56378e+00	1.80266e+00	2.00332e+00	4.35192e+01	7.81336e+00	3.07285e+00	4.58368e+00	1.76255e+00	2.00382e+00	4.47466e+01	7.82187e+00	3.10190e+00	4.71060e+00	1.83917e+00	2.06722e+00	4.59498e+01	8.05200e+00	3.11624e+00	4.80588e+00	1.88758e+00	2.05900e+00	4.48897e+01	7.77662e+00	3.08572e+00	4.61551e+00	1.81171e+00	2.04222e+00
2	2022-01-12 09:03:41.733	4.49166e+01	7.86997e+00	3.08634e+00	4.58721e+00	1.78516e+00	2.00224e+00	4.35971e+01	7.78279e+00	3.07201e+00	4.59108e+00	1.76721e+00	1.99907e+00	4.51124e+01	7.81961e+00	3.09567e+00	4.71310e+00	1.83929e+00	2.06509e+00	4.59998e+01	8.07631e+00	3.11428e+00	4.80798e+00	1.88751e+00	2.05730e+00	4.50320e+01	7.76496e+00	3.08573e+00	4.61674e+00	1.81130e+00	2.04127e+00
3	2022-01-12 09:03:51.512	4.48817e+01	7.87647e+00	3.08442e+00	4.61804e+00	1.80642e+00	2.00150e+00	4.36114e+01	7.79553e+00	3.07237e+00	4.59266e+00	1.77347e+00	2.00262e+00	4.48245e+01	7.81989e+00	3.09801e+00	4.71685e+00	1.83935e+00	2.06331e+00	4.59312e+01	8.04645e+00	3.11300e+00	4.81005e+00	1.88780e+00	2.05687e+00	4.51000e+01	7.75339e+00	3.08153e+00	4.61844e+00	1.81110e+00	2.04071e+00
4	2022-01-12 09:04:01.333	4.48694e+01	7.87756e+00	3.08344e+00	4.60136e+00	1.78650e+00	2.00082e+00	4.36108e+01	7.79462e+00	3.06964e+00	4.59537e+00	1.76962e+00	1.99788e+00	4.51510e+01	7.81857e+00	3.09798e+00	4.71762e+00	1.83944e+00	2.06317e+00	4.60256e+01	8.07328e+00	3.11202e+00	4.81119e+00	1.88801e+00	2.05616e+00	4.51114e+01	7.75879e+00	3.08328e+00	4.62031e+00	1.81119e+00	2.04018e+00
5	2022-01-12 09:04:11.213	4.49896e+01	7.87975e+00	3.08245e+00	4.59422e+00	1.78475e+00	2.00049e+00	4.36121e+01	7.81392e+00	3.06989e+00	4.59690e+00	1.76783e+00	1.99673e+00	4.51746e+01	7.81804e+00	3.09829e+00	4.71951e+00	1.83873e+00	2.06269e+00	4.60629e+01	8.07486e+00	3.11093e+00	4.81300e+00	1.88803e+00	2.05588e+00	4.51265e+01	7.76114e+00	3.08222e+00	4.62188e+00	1.81071e+00	2.03916e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
