% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1323
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): HEX-C03
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 09:03:17
% Protocol Start Time (Log Generator time): 2022-01-12 09:03:09.716
% Protocol End Time (Log Generator time): 2022-01-12 09:09:56.486
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 09:05:31.300	5.81872e+00	3.87351e+01	3.38166e+00	2.78534e+00	2.18136e+00	1.50199e+00	5.93812e+00	3.53968e+01	3.40808e+00	3.03076e+00	2.41664e+00	1.65998e+00	6.08190e+00	4.38079e+01	3.44492e+00	2.95685e+00	2.30464e+00	1.60482e+00	5.85759e+00	4.85247e+01	3.45794e+00	2.61693e+00	2.01064e+00	1.49066e+00	6.26499e+00	5.00835e+01	3.41815e+00	2.75977e+00	2.16198e+00	1.55726e+00
2	2022-01-12 09:05:41.040	5.82354e+00	3.88187e+01	3.37977e+00	2.78591e+00	2.18335e+00	1.50041e+00	5.93157e+00	3.54665e+01	3.40550e+00	3.03153e+00	2.41759e+00	1.65648e+00	6.06030e+00	4.38235e+01	3.44290e+00	2.95371e+00	2.29839e+00	1.60000e+00	5.84004e+00	4.84773e+01	3.45457e+00	2.61850e+00	2.01152e+00	1.48934e+00	6.25800e+00	5.00706e+01	3.41770e+00	2.75775e+00	2.16086e+00	1.55558e+00
3	2022-01-12 09:05:50.821	5.80524e+00	3.87900e+01	3.37917e+00	2.77917e+00	2.17464e+00	1.49812e+00	5.92891e+00	3.54668e+01	3.40670e+00	3.03323e+00	2.41141e+00	1.65666e+00	6.07137e+00	4.38505e+01	3.44123e+00	2.94803e+00	2.29386e+00	1.59876e+00	5.84609e+00	4.85893e+01	3.45287e+00	2.61758e+00	2.01083e+00	1.48841e+00	6.25368e+00	5.02140e+01	3.41538e+00	2.75699e+00	2.15966e+00	1.55351e+00
4	2022-01-12 09:06:00.640	5.80402e+00	3.89031e+01	3.37916e+00	2.78460e+00	2.17373e+00	1.49741e+00	5.92717e+00	3.55021e+01	3.40602e+00	3.03313e+00	2.41604e+00	1.65585e+00	6.06529e+00	4.38773e+01	3.44034e+00	2.94149e+00	2.28870e+00	1.59425e+00	5.82910e+00	4.86103e+01	3.44958e+00	2.61902e+00	2.01089e+00	1.48741e+00	6.24818e+00	5.01777e+01	3.41375e+00	2.75585e+00	2.15885e+00	1.55225e+00
5	2022-01-12 09:06:10.521	5.83473e+00	3.89452e+01	3.37781e+00	2.78418e+00	2.17399e+00	1.49578e+00	5.91937e+00	3.57266e+01	3.40436e+00	3.03590e+00	2.41783e+00	1.65500e+00	6.05772e+00	4.38690e+01	3.43724e+00	2.93668e+00	2.28463e+00	1.59069e+00	5.81718e+00	4.86141e+01	3.44937e+00	2.61855e+00	2.01100e+00	1.48658e+00	6.24260e+00	5.01834e+01	3.41434e+00	2.75543e+00	2.15607e+00	1.55173e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
