% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1089
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): FAM-C01
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 09:14:38
% Protocol Start Time (Log Generator time): 2022-01-12 09:14:32.467
% Protocol End Time (Log Generator time): 2022-01-12 09:19:54.310
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 09:16:53.108	1.31126e+01	7.27372e+00	5.10332e+00	3.67945e+00	1.98682e+00	3.32329e+00	1.30206e+01	7.63597e+00	5.18420e+00	3.85117e+00	2.02277e+00	3.33326e+00	1.36214e+01	7.39544e+00	5.16185e+00	3.77198e+00	2.02982e+00	3.39532e+00	1.33871e+01	7.55814e+00	5.17424e+00	3.88204e+00	2.05524e+00	3.50653e+00	1.37314e+01	7.40581e+00	5.14063e+00	3.77728e+00	2.08081e+00	3.36379e+00
2	2022-01-12 09:17:03.207	1.31324e+01	7.27489e+00	5.10046e+00	3.67990e+00	1.97790e+00	3.32066e+00	1.30303e+01	7.62962e+00	5.17584e+00	3.85480e+00	2.02218e+00	3.33808e+00	1.36249e+01	7.39464e+00	5.15861e+00	3.77376e+00	2.02950e+00	3.39354e+00	1.33905e+01	7.55869e+00	5.17191e+00	3.88358e+00	2.05468e+00	3.50489e+00	1.37434e+01	7.40488e+00	5.13741e+00	3.77840e+00	2.07837e+00	3.36250e+00
3	2022-01-12 09:17:13.346	1.31012e+01	7.27387e+00	5.09806e+00	3.68320e+00	1.97562e+00	3.31884e+00	1.30262e+01	7.63433e+00	5.17340e+00	3.85807e+00	2.02387e+00	3.33909e+00	1.36163e+01	7.39339e+00	5.15801e+00	3.77554e+00	2.03001e+00	3.39277e+00	1.33879e+01	7.55824e+00	5.17064e+00	3.88665e+00	2.05488e+00	3.50347e+00	1.37434e+01	7.40222e+00	5.13560e+00	3.78077e+00	2.07897e+00	3.36059e+00
4	2022-01-12 09:17:23.506	1.30996e+01	7.27571e+00	5.09649e+00	3.68276e+00	1.97622e+00	3.31798e+00	1.30244e+01	7.63481e+00	5.17167e+00	3.86089e+00	2.02376e+00	3.33803e+00	1.36034e+01	7.39348e+00	5.15635e+00	3.77788e+00	2.03009e+00	3.39161e+00	1.33782e+01	7.55800e+00	5.16864e+00	3.88949e+00	2.05537e+00	3.50282e+00	1.37371e+01	7.40309e+00	5.13364e+00	3.78278e+00	2.08120e+00	3.35913e+00
5	2022-01-12 09:17:33.728	1.31032e+01	7.27507e+00	5.09498e+00	3.68753e+00	1.97663e+00	3.31645e+00	1.30199e+01	7.62890e+00	5.16934e+00	3.86463e+00	2.02556e+00	3.33284e+00	1.35891e+01	7.39303e+00	5.15460e+00	3.78027e+00	2.03101e+00	3.39028e+00	1.33679e+01	7.55723e+00	5.16684e+00	3.89115e+00	2.05598e+00	3.50140e+00	1.37286e+01	7.40100e+00	5.13242e+00	3.78426e+00	2.07965e+00	3.35746e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
