% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1088
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_BG_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_BG_Characterization_Frozen.isp
% Cartridge ID (operator): BKG-XXX
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS BG
% Protocol Start Time (ISW time): 2022-01-11 16:21:00
% Protocol Start Time (Log Generator time): 2022-01-11 16:20:55.056
% Protocol End Time (Log Generator time): 2022-01-11 16:30:51.797
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-11 16:22:51.813	3.78831e+00	4.36938e+00	4.43404e+00	2.87668e+00	1.99492e+00	2.59904e+00	4.35265e+00	4.67222e+00	4.50653e+00	3.01439e+00	2.03046e+00	2.57190e+00	3.82827e+00	4.40482e+00	4.47016e+00	2.97697e+00	2.00177e+00	2.62774e+00	4.09076e+00	4.38445e+00	4.44829e+00	2.85861e+00	1.97033e+00	2.56027e+00	3.54631e+00	4.44787e+00	4.48058e+00	2.94653e+00	2.00805e+00	2.58984e+00
2	2022-01-11 16:23:01.893	3.78656e+00	4.36400e+00	4.43143e+00	2.87807e+00	1.99608e+00	2.59734e+00	4.34692e+00	4.67159e+00	4.50018e+00	3.01562e+00	2.02995e+00	2.56974e+00	3.82553e+00	4.40409e+00	4.46846e+00	2.97982e+00	2.00052e+00	2.62593e+00	4.08466e+00	4.38300e+00	4.44692e+00	2.86036e+00	1.96911e+00	2.55888e+00	3.54355e+00	4.44748e+00	4.48004e+00	2.94730e+00	2.00711e+00	2.58894e+00
3	2022-01-11 16:23:12.013	3.78022e+00	4.36695e+00	4.43020e+00	2.87926e+00	1.99535e+00	2.59548e+00	4.34292e+00	4.67090e+00	4.49889e+00	3.01719e+00	2.02937e+00	2.56814e+00	3.82187e+00	4.40403e+00	4.46708e+00	2.98028e+00	2.00001e+00	2.62457e+00	4.08326e+00	4.38332e+00	4.44561e+00	2.86145e+00	1.96861e+00	2.55716e+00	3.53974e+00	4.44719e+00	4.47812e+00	2.94894e+00	2.00685e+00	2.58640e+00
4	2022-01-11 16:23:22.173	3.77776e+00	4.36805e+00	4.42892e+00	2.88057e+00	1.99514e+00	2.59402e+00	4.33977e+00	4.67025e+00	4.49803e+00	3.01806e+00	2.02896e+00	2.56688e+00	3.82079e+00	4.40346e+00	4.46630e+00	2.98197e+00	1.99974e+00	2.62292e+00	4.08213e+00	4.38339e+00	4.44438e+00	2.86272e+00	1.96823e+00	2.55588e+00	3.53811e+00	4.44705e+00	4.47699e+00	2.94971e+00	2.00611e+00	2.58533e+00
5	2022-01-11 16:23:32.393	3.77480e+00	4.36232e+00	4.42766e+00	2.88146e+00	1.99567e+00	2.59231e+00	4.33757e+00	4.67020e+00	4.49620e+00	3.01913e+00	2.02907e+00	2.56582e+00	3.81863e+00	4.40344e+00	4.46503e+00	2.98281e+00	1.99969e+00	2.62216e+00	4.07836e+00	4.38336e+00	4.44309e+00	2.86366e+00	1.96777e+00	2.55520e+00	3.53741e+00	4.44695e+00	4.47591e+00	2.95075e+00	2.00621e+00	2.58420e+00
6	2022-01-11 16:24:12.153	3.70106e+00	4.35707e+00	4.42516e+00	2.87934e+00	1.99725e+00	2.59302e+00	4.22735e+00	4.65856e+00	4.49629e+00	3.01716e+00	2.03213e+00	2.56583e+00	3.73346e+00	4.39651e+00	4.46175e+00	2.98206e+00	2.00326e+00	2.62318e+00	3.98103e+00	4.37488e+00	4.44592e+00	2.86680e+00	1.97202e+00	2.55679e+00	3.47067e+00	4.44068e+00	4.47347e+00	2.94980e+00	2.00917e+00	2.58539e+00
7	2022-01-11 16:24:22.452	3.68854e+00	4.35925e+00	4.42344e+00	2.88010e+00	1.99879e+00	2.59152e+00	4.22424e+00	4.65881e+00	4.49179e+00	3.01850e+00	2.03131e+00	2.56500e+00	3.73146e+00	4.39664e+00	4.46073e+00	2.98285e+00	2.00224e+00	2.62219e+00	3.97670e+00	4.37398e+00	4.44589e+00	2.86774e+00	1.97086e+00	2.55575e+00	3.46881e+00	4.44084e+00	4.47366e+00	2.95110e+00	2.00852e+00	2.58372e+00
8	2022-01-11 16:24:32.792	3.68717e+00	4.35918e+00	4.42349e+00	2.88083e+00	1.99498e+00	2.59089e+00	4.22245e+00	4.65906e+00	4.49080e+00	3.01953e+00	2.03074e+00	2.56404e+00	3.72703e+00	4.39748e+00	4.46066e+00	2.98385e+00	2.00201e+00	2.62075e+00	3.97560e+00	4.37590e+00	4.44499e+00	2.86820e+00	1.97027e+00	2.55472e+00	3.46720e+00	4.44114e+00	4.47222e+00	2.95239e+00	2.00785e+00	2.58266e+00
9	2022-01-11 16:24:43.172	3.68704e+00	4.36008e+00	4.42276e+00	2.88217e+00	1.99454e+00	2.58958e+00	4.22079e+00	4.65951e+00	4.49027e+00	3.02013e+00	2.03048e+00	2.56300e+00	3.72588e+00	4.39754e+00	4.45964e+00	2.98468e+00	2.00140e+00	2.61980e+00	3.97562e+00	4.37548e+00	4.44384e+00	2.86904e+00	1.97005e+00	2.55284e+00	3.46612e+00	4.44114e+00	4.47085e+00	2.95301e+00	2.00745e+00	2.58176e+00
10	2022-01-11 16:24:53.613	3.68570e+00	4.35528e+00	4.42190e+00	2.88255e+00	1.99586e+00	2.58858e+00	4.21941e+00	4.65999e+00	4.49004e+00	3.02024e+00	2.03022e+00	2.56156e+00	3.72618e+00	4.39751e+00	4.45957e+00	2.98562e+00	2.00071e+00	2.61892e+00	3.97157e+00	4.37536e+00	4.44353e+00	2.86947e+00	1.96964e+00	2.55175e+00	3.46508e+00	4.44166e+00	4.47084e+00	2.95350e+00	2.00710e+00	2.58033e+00
