% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER932
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_BG_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_BG_Characterization_Frozen.isp
% Cartridge ID (operator): BKG-XXX
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS BG
% Protocol Start Time (ISW time): 2022-01-11 16:28:59
% Protocol Start Time (Log Generator time): 2022-01-11 16:28:51.907
% Protocol End Time (Log Generator time): 2022-01-11 16:43:32.642
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-11 16:30:48.669	2.44731e+00	5.01950e+00	3.12938e+00	3.23368e+00	1.55655e+00	3.86846e+00	2.57407e+00	4.94197e+00	3.14946e+00	3.21854e+00	1.49630e+00	3.75640e+00	2.81362e+00	5.56595e+00	3.45881e+00	3.66457e+00	1.73744e+00	4.14374e+00	2.55373e+00	4.80112e+00	3.00896e+00	3.14604e+00	1.51547e+00	3.62098e+00	2.72002e+00	5.20130e+00	3.28842e+00	3.50905e+00	1.67254e+00	3.93144e+00
2	2022-01-11 16:30:58.789	2.44658e+00	5.01926e+00	3.12840e+00	3.23307e+00	1.55774e+00	3.86673e+00	2.57216e+00	4.94249e+00	3.14711e+00	3.21794e+00	1.49603e+00	3.75580e+00	2.81170e+00	5.56656e+00	3.45895e+00	3.66252e+00	1.73690e+00	4.14164e+00	2.55150e+00	4.80085e+00	3.00844e+00	3.14521e+00	1.51463e+00	3.61787e+00	2.71836e+00	5.20015e+00	3.28758e+00	3.50872e+00	1.67168e+00	3.92834e+00
3	2022-01-11 16:31:08.928	2.44365e+00	5.01885e+00	3.12788e+00	3.23334e+00	1.55587e+00	3.86543e+00	2.57124e+00	4.94111e+00	3.14614e+00	3.21839e+00	1.49605e+00	3.75256e+00	2.81051e+00	5.56571e+00	3.45673e+00	3.66236e+00	1.73698e+00	4.14028e+00	2.55023e+00	4.80016e+00	3.00749e+00	3.14616e+00	1.51459e+00	3.61674e+00	2.71625e+00	5.20038e+00	3.28681e+00	3.50943e+00	1.67238e+00	3.92737e+00
4	2022-01-11 16:31:19.128	2.44215e+00	5.01830e+00	3.12747e+00	3.23384e+00	1.55619e+00	3.86424e+00	2.56941e+00	4.94073e+00	3.14562e+00	3.21820e+00	1.49589e+00	3.75176e+00	2.80923e+00	5.56642e+00	3.45625e+00	3.66328e+00	1.73675e+00	4.13890e+00	2.54945e+00	4.79987e+00	3.00744e+00	3.14687e+00	1.51445e+00	3.61538e+00	2.71565e+00	5.19938e+00	3.28679e+00	3.50985e+00	1.67262e+00	3.92610e+00
5	2022-01-11 16:31:29.370	2.44312e+00	5.01886e+00	3.12747e+00	3.23473e+00	1.55733e+00	3.86188e+00	2.56874e+00	4.94157e+00	3.14612e+00	3.21862e+00	1.49558e+00	3.74941e+00	2.80757e+00	5.56566e+00	3.45737e+00	3.66468e+00	1.73697e+00	4.13698e+00	2.54811e+00	4.80025e+00	3.00669e+00	3.14586e+00	1.51511e+00	3.61446e+00	2.71452e+00	5.20033e+00	3.28577e+00	3.50997e+00	1.67066e+00	3.92599e+00
6	2022-01-11 16:32:09.210	2.39243e+00	5.01191e+00	3.12685e+00	3.23496e+00	1.55644e+00	3.86462e+00	2.51373e+00	4.93038e+00	3.14207e+00	3.21796e+00	1.49469e+00	3.74768e+00	2.74337e+00	5.55788e+00	3.45509e+00	3.66935e+00	1.73871e+00	4.14283e+00	2.49317e+00	4.79004e+00	3.00294e+00	3.14530e+00	1.51580e+00	3.61121e+00	2.66079e+00	5.19385e+00	3.28434e+00	3.51107e+00	1.67205e+00	3.93049e+00
7	2022-01-11 16:32:19.490	2.38872e+00	5.01094e+00	3.12465e+00	3.23575e+00	1.55632e+00	3.86343e+00	2.51266e+00	4.92863e+00	3.14036e+00	3.21685e+00	1.49419e+00	3.74742e+00	2.74279e+00	5.55677e+00	3.45322e+00	3.66762e+00	1.73907e+00	4.14080e+00	2.49154e+00	4.79009e+00	3.00272e+00	3.14641e+00	1.51525e+00	3.61485e+00	2.65760e+00	5.19243e+00	3.28347e+00	3.51092e+00	1.67363e+00	3.92945e+00
8	2022-01-11 16:32:29.829	2.39218e+00	5.01061e+00	3.12428e+00	3.23484e+00	1.55634e+00	3.86248e+00	2.51158e+00	4.93184e+00	3.14047e+00	3.21680e+00	1.49480e+00	3.74547e+00	2.74192e+00	5.55738e+00	3.45673e+00	3.66731e+00	1.73925e+00	4.13991e+00	2.49073e+00	4.78984e+00	3.00241e+00	3.14487e+00	1.51559e+00	3.61470e+00	2.65676e+00	5.19324e+00	3.28341e+00	3.51115e+00	1.67012e+00	3.92853e+00
9	2022-01-11 16:32:40.251	2.38778e+00	5.01095e+00	3.12404e+00	3.23500e+00	1.55613e+00	3.86150e+00	2.51106e+00	4.92849e+00	3.14006e+00	3.21725e+00	1.49462e+00	3.74480e+00	2.74133e+00	5.55755e+00	3.45308e+00	3.66845e+00	1.73887e+00	4.13864e+00	2.49041e+00	4.78981e+00	3.00266e+00	3.14689e+00	1.51513e+00	3.61365e+00	2.65538e+00	5.19246e+00	3.28325e+00	3.51181e+00	1.67322e+00	3.92635e+00
10	2022-01-11 16:32:50.730	2.39149e+00	5.01090e+00	3.12352e+00	3.23507e+00	1.55590e+00	3.86102e+00	2.50993e+00	4.93371e+00	3.13966e+00	3.21734e+00	1.49468e+00	3.74485e+00	2.74051e+00	5.55751e+00	3.45709e+00	3.66778e+00	1.73874e+00	4.13800e+00	2.48929e+00	4.79027e+00	3.00262e+00	3.14514e+00	1.51522e+00	3.61302e+00	2.65413e+00	5.19183e+00	3.28286e+00	3.51158e+00	1.66944e+00	3.92606e+00
