% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1316
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): CY5-C02
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 11:41:47
% Protocol Start Time (Log Generator time): 2022-01-12 11:41:41.013
% Protocol End Time (Log Generator time): 2022-01-12 11:46:59.995
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 11:44:01.936	5.58220e+00	2.57216e+00	2.97745e+00	5.39007e+00	1.33240e+00	1.41537e+00	6.17305e+00	2.61564e+00	2.95420e+00	5.48633e+00	1.45133e+00	1.48483e+00	6.00062e+00	2.68394e+00	2.98576e+00	5.41888e+00	1.33920e+00	1.40350e+00	5.82519e+00	2.70605e+00	3.02349e+00	5.60857e+00	1.41535e+00	1.45589e+00	5.65213e+00	2.71404e+00	3.09890e+00	5.65105e+00	1.43216e+00	1.46866e+00
2	2022-01-12 11:44:12.017	5.56996e+00	2.57233e+00	2.97466e+00	5.40599e+00	1.33205e+00	1.41364e+00	6.15865e+00	2.61496e+00	2.95588e+00	5.50651e+00	1.45166e+00	1.48335e+00	5.99260e+00	2.68060e+00	2.98393e+00	5.44535e+00	1.33847e+00	1.40212e+00	5.81576e+00	2.70336e+00	3.02073e+00	5.61932e+00	1.41571e+00	1.45478e+00	5.64376e+00	2.71313e+00	3.09811e+00	5.66066e+00	1.43166e+00	1.46740e+00
3	2022-01-12 11:44:22.137	5.56625e+00	2.57036e+00	2.97457e+00	5.41353e+00	1.33129e+00	1.41231e+00	6.14521e+00	2.61295e+00	2.94934e+00	5.51710e+00	1.45471e+00	1.48349e+00	5.98397e+00	2.68027e+00	2.98047e+00	5.45103e+00	1.33915e+00	1.40165e+00	5.80422e+00	2.70258e+00	3.01972e+00	5.62014e+00	1.41504e+00	1.45345e+00	5.63260e+00	2.71211e+00	3.09794e+00	5.66574e+00	1.43169e+00	1.46620e+00
4	2022-01-12 11:44:32.316	5.56369e+00	2.56843e+00	2.97345e+00	5.41555e+00	1.33004e+00	1.41142e+00	6.13507e+00	2.61088e+00	2.94528e+00	5.52198e+00	1.45471e+00	1.48191e+00	5.97831e+00	2.67936e+00	2.97776e+00	5.45478e+00	1.33875e+00	1.40064e+00	5.79527e+00	2.70202e+00	3.01907e+00	5.61924e+00	1.41636e+00	1.45251e+00	5.62208e+00	2.71073e+00	3.09696e+00	5.66857e+00	1.43176e+00	1.46537e+00
5	2022-01-12 11:44:42.516	5.54935e+00	2.56863e+00	2.97301e+00	5.41728e+00	1.33059e+00	1.41061e+00	6.12575e+00	2.61235e+00	2.94349e+00	5.52570e+00	1.45524e+00	1.48129e+00	5.97028e+00	2.67725e+00	2.97771e+00	5.45903e+00	1.33913e+00	1.40030e+00	5.78789e+00	2.70109e+00	3.01789e+00	5.62374e+00	1.41545e+00	1.45220e+00	5.61341e+00	2.71117e+00	3.09641e+00	5.67030e+00	1.43184e+00	1.46469e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
