% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER909
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): AX75-C04
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 08:09:33
% Protocol Start Time (Log Generator time): 2022-01-12 08:09:26.108
% Protocol End Time (Log Generator time): 2022-01-12 08:14:44.438
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 08:11:49.880	7.10801e+00	5.44305e+00	3.77832e+00	4.05574e+00	3.10537e+00	7.92701e+00	7.87895e+00	5.42964e+00	3.71370e+00	3.95449e+00	3.17227e+00	7.67186e+00	7.15736e+00	5.84048e+00	3.90920e+00	4.18445e+00	3.32271e+00	8.01427e+00	7.29496e+00	5.94481e+00	3.88504e+00	4.12883e+00	3.38354e+00	8.17860e+00	7.12438e+00	5.36460e+00	3.64431e+00	3.95149e+00	2.93817e+00	7.50397e+00
2	2022-01-12 08:11:59.960	7.07587e+00	5.44348e+00	3.77844e+00	4.05487e+00	3.10835e+00	7.92476e+00	7.85311e+00	5.42583e+00	3.70873e+00	3.94940e+00	3.17109e+00	7.67542e+00	7.12974e+00	5.83924e+00	3.90901e+00	4.18046e+00	3.32204e+00	8.01979e+00	7.26824e+00	5.94422e+00	3.88438e+00	4.13003e+00	3.38449e+00	8.18651e+00	7.11106e+00	5.36362e+00	3.64119e+00	3.94882e+00	2.94061e+00	7.51430e+00
3	2022-01-12 08:12:10.060	7.04963e+00	5.44350e+00	3.77843e+00	4.05573e+00	3.10440e+00	7.91819e+00	7.83181e+00	5.42344e+00	3.70668e+00	3.94730e+00	3.17117e+00	7.66506e+00	7.09923e+00	5.83750e+00	3.90729e+00	4.17950e+00	3.32253e+00	8.01891e+00	7.24761e+00	5.94309e+00	3.88298e+00	4.12974e+00	3.38475e+00	8.18785e+00	7.09671e+00	5.36181e+00	3.63926e+00	3.94608e+00	2.94000e+00	7.51491e+00
4	2022-01-12 08:12:20.219	7.03156e+00	5.44327e+00	3.77845e+00	4.05673e+00	3.11039e+00	7.91475e+00	7.81602e+00	5.42329e+00	3.70504e+00	3.94505e+00	3.17148e+00	7.63661e+00	7.06581e+00	5.83674e+00	3.90657e+00	4.17882e+00	3.32294e+00	8.01537e+00	7.22856e+00	5.94087e+00	3.88248e+00	4.12970e+00	3.38466e+00	8.18479e+00	7.08367e+00	5.36010e+00	3.63902e+00	3.94460e+00	2.94063e+00	7.51409e+00
5	2022-01-12 08:12:30.439	7.00816e+00	5.44343e+00	3.77790e+00	4.05588e+00	3.10511e+00	7.90463e+00	7.79759e+00	5.42033e+00	3.70433e+00	3.94369e+00	3.17083e+00	7.65353e+00	7.05861e+00	5.83607e+00	3.90583e+00	4.17839e+00	3.32364e+00	8.01226e+00	7.21238e+00	5.94252e+00	3.88179e+00	4.13113e+00	3.38506e+00	8.18263e+00	7.07352e+00	5.35894e+00	3.63518e+00	3.94262e+00	2.94169e+00	7.51058e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
