% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1318
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_BG_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_BG_Characterization_Frozen.isp
% Cartridge ID (operator): BKG-XXX
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS BG
% Protocol Start Time (ISW time): 2022-01-11 16:22:06
% Protocol Start Time (Log Generator time): 2022-01-11 16:21:59.717
% Protocol End Time (Log Generator time): 2022-01-11 16:35:45.665
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-11 16:23:56.258	2.19961e+00	5.07090e+00	2.35272e+00	2.08991e+00	2.23241e+00	1.25156e+00	2.51332e+00	5.01220e+00	2.31598e+00	2.05979e+00	2.26068e+00	1.30029e+00	2.08505e+00	4.92624e+00	2.32272e+00	2.02608e+00	2.17102e+00	1.24707e+00	1.99234e+00	5.09477e+00	2.39594e+00	2.15462e+00	2.24248e+00	1.27885e+00	2.09830e+00	5.06472e+00	2.35892e+00	2.13285e+00	2.23966e+00	1.24866e+00
2	2022-01-11 16:24:06.378	2.19521e+00	5.07823e+00	2.35220e+00	2.09074e+00	2.23211e+00	1.25032e+00	2.51121e+00	5.01213e+00	2.31635e+00	2.05973e+00	2.26156e+00	1.29955e+00	2.08266e+00	4.92471e+00	2.32214e+00	2.03043e+00	2.17041e+00	1.24607e+00	1.99072e+00	5.09518e+00	2.39507e+00	2.15490e+00	2.24346e+00	1.27808e+00	2.09649e+00	5.06247e+00	2.35843e+00	2.13320e+00	2.23922e+00	1.24713e+00
3	2022-01-11 16:24:16.538	2.19373e+00	5.07127e+00	2.35177e+00	2.09146e+00	2.23170e+00	1.24918e+00	2.50831e+00	5.01193e+00	2.31400e+00	2.05789e+00	2.26050e+00	1.29868e+00	2.08010e+00	4.92405e+00	2.32203e+00	2.02719e+00	2.16777e+00	1.24501e+00	1.98813e+00	5.09349e+00	2.39476e+00	2.15576e+00	2.24180e+00	1.27680e+00	2.09761e+00	5.06193e+00	2.35870e+00	2.13291e+00	2.23931e+00	1.24694e+00
4	2022-01-11 16:24:26.738	2.19266e+00	5.07511e+00	2.34816e+00	2.09384e+00	2.23721e+00	1.24834e+00	2.50797e+00	5.01187e+00	2.31531e+00	2.05288e+00	2.26195e+00	1.29860e+00	2.07707e+00	4.92383e+00	2.32099e+00	2.03006e+00	2.16279e+00	1.24486e+00	1.98864e+00	5.09739e+00	2.39401e+00	2.15586e+00	2.24239e+00	1.27554e+00	2.10104e+00	5.05664e+00	2.35619e+00	2.13402e+00	2.23891e+00	1.24613e+00
5	2022-01-11 16:24:36.998	2.19132e+00	5.07709e+00	2.35077e+00	2.09206e+00	2.23220e+00	1.24783e+00	2.50604e+00	5.01217e+00	2.31561e+00	2.05831e+00	2.26081e+00	1.29735e+00	2.07871e+00	4.92367e+00	2.32194e+00	2.03091e+00	2.16826e+00	1.24415e+00	1.98608e+00	5.09361e+00	2.39500e+00	2.15661e+00	2.24278e+00	1.27549e+00	2.09404e+00	5.06089e+00	2.35838e+00	2.13392e+00	2.23820e+00	1.24491e+00
6	2022-01-11 16:25:16.878	2.15124e+00	5.06737e+00	2.34810e+00	2.09003e+00	2.23207e+00	1.24733e+00	2.44479e+00	4.99982e+00	2.31329e+00	2.05616e+00	2.26024e+00	1.29640e+00	2.03789e+00	4.91710e+00	2.31906e+00	2.02858e+00	2.16748e+00	1.24349e+00	1.95733e+00	5.08912e+00	2.39273e+00	2.15490e+00	2.24249e+00	1.27610e+00	2.06000e+00	5.05833e+00	2.35584e+00	2.13362e+00	2.23868e+00	1.24521e+00
7	2022-01-11 16:25:27.198	2.15529e+00	5.07072e+00	2.34977e+00	2.08955e+00	2.23234e+00	1.24643e+00	2.44364e+00	4.98447e+00	2.31286e+00	2.05786e+00	2.25947e+00	1.29630e+00	2.03754e+00	4.91790e+00	2.31901e+00	2.02946e+00	2.16847e+00	1.24257e+00	1.95541e+00	5.08946e+00	2.39306e+00	2.15570e+00	2.24302e+00	1.27444e+00	2.05817e+00	5.05893e+00	2.35645e+00	2.13422e+00	2.23856e+00	1.24379e+00
8	2022-01-11 16:25:37.538	2.14694e+00	5.07520e+00	2.34855e+00	2.09408e+00	2.23214e+00	1.24590e+00	2.44400e+00	5.00309e+00	2.31510e+00	2.05850e+00	2.26459e+00	1.29552e+00	2.03697e+00	4.91851e+00	2.31855e+00	2.03324e+00	2.16853e+00	1.24337e+00	1.95385e+00	5.08969e+00	2.39274e+00	2.15626e+00	2.24462e+00	1.27376e+00	2.05643e+00	5.04979e+00	2.35603e+00	2.13455e+00	2.23799e+00	1.24226e+00
9	2022-01-11 16:25:47.957	2.14924e+00	5.06850e+00	2.34585e+00	2.08965e+00	2.23176e+00	1.24571e+00	2.44275e+00	4.99867e+00	2.31267e+00	2.05364e+00	2.25728e+00	1.29520e+00	2.03677e+00	4.91786e+00	2.31888e+00	2.02959e+00	2.16375e+00	1.24163e+00	1.95479e+00	5.08796e+00	2.39231e+00	2.15615e+00	2.24206e+00	1.27362e+00	2.06212e+00	5.06244e+00	2.35627e+00	2.13498e+00	2.23862e+00	1.24292e+00
10	2022-01-11 16:25:58.438	2.14496e+00	5.07292e+00	2.34919e+00	2.09098e+00	2.23139e+00	1.24524e+00	2.44282e+00	5.00399e+00	2.31376e+00	2.05968e+00	2.25890e+00	1.29430e+00	2.03642e+00	4.91789e+00	2.31856e+00	2.03247e+00	2.16863e+00	1.24121e+00	1.95469e+00	5.08799e+00	2.39190e+00	2.15658e+00	2.24339e+00	1.27289e+00	2.05562e+00	5.05811e+00	2.35689e+00	2.13391e+00	2.23894e+00	1.24173e+00
