% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1089
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_BG_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_BG_Characterization_Frozen.isp
% Cartridge ID (operator): BKG-XXX
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS BG
% Protocol Start Time (ISW time): 2022-01-11 16:21:17
% Protocol Start Time (Log Generator time): 2022-01-11 16:21:11.267
% Protocol End Time (Log Generator time): 2022-01-11 16:31:11.380
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-11 16:23:08.141	4.17695e+00	6.30626e+00	4.67512e+00	3.18023e+00	1.76370e+00	3.05120e+00	4.03300e+00	6.55664e+00	4.71931e+00	3.26120e+00	1.77621e+00	3.01267e+00	4.49840e+00	6.37279e+00	4.71315e+00	3.26212e+00	1.81143e+00	3.10563e+00	4.27198e+00	6.51578e+00	4.72733e+00	3.33998e+00	1.83957e+00	3.18312e+00	5.14841e+00	6.44449e+00	4.71508e+00	3.25558e+00	1.84844e+00	3.08667e+00
2	2022-01-11 16:23:18.221	4.17401e+00	6.30529e+00	4.67184e+00	3.18191e+00	1.76327e+00	3.04931e+00	4.02893e+00	6.55196e+00	4.71276e+00	3.26281e+00	1.77632e+00	3.01052e+00	4.49379e+00	6.37183e+00	4.71126e+00	3.26332e+00	1.81065e+00	3.10456e+00	4.26858e+00	6.51478e+00	4.72596e+00	3.34170e+00	1.83842e+00	3.18121e+00	5.14296e+00	6.44342e+00	4.71296e+00	3.25756e+00	1.84735e+00	3.08451e+00
3	2022-01-11 16:23:28.362	4.17033e+00	6.30592e+00	4.67091e+00	3.18303e+00	1.76296e+00	3.04793e+00	4.02440e+00	6.55560e+00	4.71145e+00	3.26458e+00	1.77448e+00	3.00937e+00	4.49014e+00	6.37113e+00	4.71054e+00	3.26618e+00	1.81050e+00	3.10223e+00	4.26401e+00	6.51461e+00	4.72530e+00	3.34406e+00	1.83851e+00	3.17979e+00	5.14014e+00	6.44392e+00	4.71159e+00	3.25955e+00	1.84944e+00	3.08362e+00
4	2022-01-11 16:23:38.502	4.16857e+00	6.31425e+00	4.66975e+00	3.18370e+00	1.76303e+00	3.04579e+00	4.02302e+00	6.54876e+00	4.71086e+00	3.26635e+00	1.77388e+00	3.00763e+00	4.48631e+00	6.37134e+00	4.70859e+00	3.26800e+00	1.81049e+00	3.10105e+00	4.26171e+00	6.51496e+00	4.72337e+00	3.34497e+00	1.83828e+00	3.17866e+00	5.13778e+00	6.44404e+00	4.71099e+00	3.26060e+00	1.84846e+00	3.08212e+00
5	2022-01-11 16:23:48.722	4.16661e+00	6.30496e+00	4.66921e+00	3.18393e+00	1.76315e+00	3.04477e+00	4.02114e+00	6.55225e+00	4.70964e+00	3.26740e+00	1.77489e+00	3.00615e+00	4.48496e+00	6.37155e+00	4.70838e+00	3.26899e+00	1.81044e+00	3.09936e+00	4.25972e+00	6.51519e+00	4.72297e+00	3.34657e+00	1.83823e+00	3.17728e+00	5.13411e+00	6.44408e+00	4.70966e+00	3.26224e+00	1.84906e+00	3.08040e+00
6	2022-01-11 16:24:28.742	4.06951e+00	6.29995e+00	4.66644e+00	3.18597e+00	1.77361e+00	3.04483e+00	3.93238e+00	6.54333e+00	4.71106e+00	3.26650e+00	1.77870e+00	3.00421e+00	4.36835e+00	6.36318e+00	4.70520e+00	3.26806e+00	1.81368e+00	3.10078e+00	4.16351e+00	6.50752e+00	4.72007e+00	3.34440e+00	1.84189e+00	3.17854e+00	4.98488e+00	6.43391e+00	4.70596e+00	3.26045e+00	1.85142e+00	3.08210e+00
7	2022-01-11 16:24:39.042	4.06790e+00	6.29907e+00	4.66559e+00	3.18437e+00	1.76584e+00	3.04351e+00	3.93053e+00	6.54707e+00	4.70620e+00	3.26737e+00	1.77802e+00	3.00613e+00	4.36770e+00	6.36421e+00	4.70495e+00	3.26874e+00	1.81330e+00	3.09917e+00	4.15914e+00	6.50740e+00	4.71907e+00	3.34589e+00	1.84129e+00	3.17716e+00	4.97835e+00	6.43285e+00	4.70531e+00	3.26124e+00	1.85091e+00	3.08072e+00
8	2022-01-11 16:24:49.402	4.06493e+00	6.29750e+00	4.66456e+00	3.18852e+00	1.77523e+00	3.04271e+00	3.92800e+00	6.54485e+00	4.70541e+00	3.26896e+00	1.77870e+00	3.00285e+00	4.36359e+00	6.36356e+00	4.70416e+00	3.26990e+00	1.81298e+00	3.09859e+00	4.15837e+00	6.50771e+00	4.71856e+00	3.34661e+00	1.84131e+00	3.17666e+00	4.97864e+00	6.43371e+00	4.70475e+00	3.26277e+00	1.84957e+00	3.08002e+00
9	2022-01-11 16:24:59.801	4.06608e+00	6.29883e+00	4.66481e+00	3.18725e+00	1.76592e+00	3.04175e+00	3.92799e+00	6.54502e+00	4.70503e+00	3.26969e+00	1.77772e+00	3.00373e+00	4.36451e+00	6.36443e+00	4.70312e+00	3.27086e+00	1.81240e+00	3.09659e+00	4.15507e+00	6.50840e+00	4.71820e+00	3.34760e+00	1.84093e+00	3.17472e+00	4.97328e+00	6.43324e+00	4.70438e+00	3.26379e+00	1.85011e+00	3.07793e+00
10	2022-01-11 16:25:10.243	4.06467e+00	6.29838e+00	4.66386e+00	3.19039e+00	1.76534e+00	3.04052e+00	3.92693e+00	6.54469e+00	4.70466e+00	3.27145e+00	1.77802e+00	3.00313e+00	4.36222e+00	6.36474e+00	4.70297e+00	3.27233e+00	1.81317e+00	3.09608e+00	4.15446e+00	6.50894e+00	4.71794e+00	3.34887e+00	1.84089e+00	3.17400e+00	4.97305e+00	6.43344e+00	4.70397e+00	3.26449e+00	1.84981e+00	3.07698e+00
