% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1313
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): TXR-C01
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 13:35:37
% Protocol Start Time (Log Generator time): 2022-01-12 13:35:30.063
% Protocol End Time (Log Generator time): 2022-01-12 13:42:08.079
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 13:37:52.085	5.90073e+00	6.63989e+00	5.74222e+00	4.70704e+00	1.80606e+00	2.01008e+00	6.00648e+00	6.68322e+00	5.73862e+00	4.69363e+00	1.79561e+00	2.02821e+00	6.04633e+00	6.65918e+00	5.82935e+00	4.84537e+00	1.86183e+00	2.08712e+00	6.48110e+00	6.84925e+00	5.82462e+00	4.89384e+00	1.88332e+00	2.05908e+00	6.01344e+00	6.55800e+00	5.52572e+00	4.69251e+00	1.80943e+00	2.04098e+00
2	2022-01-12 13:38:02.186	5.87041e+00	6.64765e+00	5.74138e+00	4.67589e+00	1.79114e+00	2.00959e+00	5.99657e+00	6.66417e+00	5.73683e+00	4.69906e+00	1.78927e+00	2.02562e+00	6.06405e+00	6.65841e+00	5.82864e+00	4.84454e+00	1.86396e+00	2.08678e+00	6.49593e+00	6.86431e+00	5.82382e+00	4.89409e+00	1.88226e+00	2.05769e+00	6.00157e+00	6.56433e+00	5.51979e+00	4.69093e+00	1.80878e+00	2.03943e+00
3	2022-01-12 13:38:12.306	5.85948e+00	6.64572e+00	5.74272e+00	4.67099e+00	1.80613e+00	2.00824e+00	5.98624e+00	6.63604e+00	5.73920e+00	4.70080e+00	1.78897e+00	2.02862e+00	6.03095e+00	6.65565e+00	5.82417e+00	4.84646e+00	1.86405e+00	2.08615e+00	6.48938e+00	6.84301e+00	5.82281e+00	4.89539e+00	1.88367e+00	2.05633e+00	5.99234e+00	6.56211e+00	5.52367e+00	4.68898e+00	1.80842e+00	2.03818e+00
4	2022-01-12 13:38:22.466	5.84720e+00	6.68094e+00	5.74152e+00	4.66234e+00	1.78939e+00	2.00784e+00	5.97955e+00	6.66706e+00	5.74624e+00	4.69702e+00	1.78774e+00	2.02489e+00	6.05024e+00	6.65521e+00	5.83120e+00	4.85023e+00	1.86356e+00	2.08603e+00	6.48581e+00	6.86149e+00	5.82283e+00	4.89290e+00	1.88287e+00	2.05662e+00	5.98823e+00	6.56331e+00	5.51673e+00	4.68838e+00	1.80798e+00	2.03710e+00
5	2022-01-12 13:38:32.686	5.85811e+00	6.64744e+00	5.74302e+00	4.65779e+00	1.78973e+00	2.00736e+00	5.97104e+00	6.69599e+00	5.74155e+00	4.70309e+00	1.78701e+00	2.02506e+00	6.04388e+00	6.65411e+00	5.83201e+00	4.84796e+00	1.86458e+00	2.08528e+00	6.48219e+00	6.86011e+00	5.82154e+00	4.89349e+00	1.88331e+00	2.05538e+00	5.97821e+00	6.56440e+00	5.51596e+00	4.68770e+00	1.80798e+00	2.03637e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
