% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER909
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): CY5-C04
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 13:20:06
% Protocol Start Time (Log Generator time): 2022-01-12 13:20:00.046
% Protocol End Time (Log Generator time): 2022-01-12 13:25:15.759
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 13:22:23.270	7.04128e+00	5.58130e+00	3.77360e+00	1.56730e+01	3.57319e+00	1.70090e+00	7.77572e+00	5.70384e+00	3.80204e+00	1.56696e+01	3.64693e+00	1.72333e+00	7.18088e+00	5.79350e+00	3.91896e+00	2.39564e+01	3.65387e+00	1.60214e+00	7.17518e+00	6.06401e+00	3.83689e+00	1.73610e+01	3.76955e+00	1.72894e+00	7.09624e+00	5.30562e+00	3.55913e+00	2.03608e+01	3.34294e+00	1.49244e+00
2	2022-01-12 13:22:33.149	7.03130e+00	5.58088e+00	3.77193e+00	1.56703e+01	3.57539e+00	1.70007e+00	7.76428e+00	5.70937e+00	3.79996e+00	1.56560e+01	3.64613e+00	1.71902e+00	7.14472e+00	5.79218e+00	3.91727e+00	2.40699e+01	3.65435e+00	1.60097e+00	7.16059e+00	6.06383e+00	3.83666e+00	1.74116e+01	3.76923e+00	1.72870e+00	7.09093e+00	5.30400e+00	3.56125e+00	2.04425e+01	3.33995e+00	1.49102e+00
3	2022-01-12 13:22:43.069	7.01958e+00	5.58178e+00	3.77281e+00	1.57166e+01	3.56958e+00	1.69979e+00	7.75603e+00	5.70764e+00	3.80081e+00	1.56998e+01	3.64724e+00	1.72335e+00	7.14822e+00	5.79136e+00	3.91767e+00	2.41144e+01	3.65401e+00	1.60011e+00	7.15492e+00	6.06398e+00	3.83648e+00	1.74865e+01	3.77030e+00	1.72715e+00	7.08312e+00	5.30296e+00	3.55608e+00	2.04934e+01	3.34088e+00	1.48961e+00
4	2022-01-12 13:22:53.029	7.00944e+00	5.58179e+00	3.77277e+00	1.57530e+01	3.56860e+00	1.69799e+00	7.74586e+00	5.70535e+00	3.80102e+00	1.57334e+01	3.64734e+00	1.72330e+00	7.13426e+00	5.78920e+00	3.91671e+00	2.41362e+01	3.65450e+00	1.59935e+00	7.15053e+00	6.06514e+00	3.83692e+00	1.75488e+01	3.77155e+00	1.72648e+00	7.07672e+00	5.30283e+00	3.55525e+00	2.05214e+01	3.34002e+00	1.48837e+00
5	2022-01-12 13:23:03.029	7.00290e+00	5.58208e+00	3.77297e+00	1.57842e+01	3.58222e+00	1.69677e+00	7.73787e+00	5.70610e+00	3.80160e+00	1.57624e+01	3.64783e+00	1.71255e+00	7.07219e+00	5.78808e+00	3.91544e+00	2.41465e+01	3.65420e+00	1.59904e+00	7.14819e+00	6.06698e+00	3.83770e+00	1.76058e+01	3.77325e+00	1.72619e+00	7.07188e+00	5.30241e+00	3.56501e+00	2.05485e+01	3.33895e+00	1.48707e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
