% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER926
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): FAM-C02
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-11 17:14:46
% Protocol Start Time (Log Generator time): 2022-01-11 17:14:40.039
% Protocol End Time (Log Generator time): 2022-01-11 17:19:36.151
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-11 17:17:01.028	2.89560e+01	4.57957e+00	3.26938e+00	3.81619e+00	3.29125e+00	1.52162e+00	2.82049e+01	4.49918e+00	3.36901e+00	3.87529e+00	3.12327e+00	1.48041e+00	3.11870e+01	4.63347e+00	3.49941e+00	3.91977e+00	2.95667e+00	1.45491e+00	2.79153e+01	4.48666e+00	3.39925e+00	3.89212e+00	3.04615e+00	1.45910e+00	2.68167e+01	4.40212e+00	3.27851e+00	3.79843e+00	3.22135e+00	1.51251e+00
2	2022-01-11 17:17:10.908	2.89832e+01	4.58181e+00	3.26953e+00	3.81739e+00	3.26420e+00	1.52109e+00	2.82666e+01	4.49999e+00	3.36311e+00	3.87104e+00	3.12371e+00	1.47876e+00	3.14071e+01	4.63399e+00	3.49351e+00	3.91021e+00	2.95711e+00	1.45406e+00	2.79572e+01	4.49658e+00	3.39764e+00	3.89120e+00	3.04531e+00	1.45862e+00	2.68710e+01	4.40172e+00	3.27425e+00	3.79327e+00	3.21947e+00	1.51114e+00
3	2022-01-11 17:17:20.808	2.89664e+01	4.58311e+00	3.27075e+00	3.81942e+00	3.28482e+00	1.51942e+00	2.82617e+01	4.49776e+00	3.36047e+00	3.86942e+00	3.12423e+00	1.47858e+00	3.13071e+01	4.63187e+00	3.49007e+00	3.90576e+00	2.95733e+00	1.45348e+00	2.79704e+01	4.48917e+00	3.39700e+00	3.89232e+00	3.04516e+00	1.45786e+00	2.68767e+01	4.40012e+00	3.26976e+00	3.78989e+00	3.21884e+00	1.50999e+00
4	2022-01-11 17:17:30.769	2.89499e+01	4.58230e+00	3.27166e+00	3.82207e+00	3.26404e+00	1.51895e+00	2.82625e+01	4.49688e+00	3.35893e+00	3.86799e+00	3.12491e+00	1.47785e+00	3.14463e+01	4.63132e+00	3.48691e+00	3.90174e+00	2.95709e+00	1.45314e+00	2.79704e+01	4.49740e+00	3.39644e+00	3.89257e+00	3.04576e+00	1.45794e+00	2.68750e+01	4.39759e+00	3.26432e+00	3.78650e+00	3.21771e+00	1.50930e+00
5	2022-01-11 17:17:40.769	2.89497e+01	4.58321e+00	3.27289e+00	3.82502e+00	3.27597e+00	1.51800e+00	2.82605e+01	4.49609e+00	3.35743e+00	3.86813e+00	3.12515e+00	1.47732e+00	3.13752e+01	4.63119e+00	3.48494e+00	3.89973e+00	2.95795e+00	1.45247e+00	2.79579e+01	4.49086e+00	3.39567e+00	3.89319e+00	3.04569e+00	1.45711e+00	2.68542e+01	4.39542e+00	3.26033e+00	3.78240e+00	3.21769e+00	1.50828e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
