% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER926
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): TXR-C04
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 08:34:33
% Protocol Start Time (Log Generator time): 2022-01-12 08:34:26.109
% Protocol End Time (Log Generator time): 2022-01-12 08:39:39.870
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 08:36:46.748	6.21250e+00	3.61004e+00	5.77931e+01	9.24594e+00	3.25497e+00	1.52354e+00	6.13250e+00	3.48559e+00	5.73558e+01	8.89255e+00	3.13236e+00	1.48161e+00	6.33957e+00	3.49733e+00	6.07140e+01	9.28700e+00	2.95463e+00	1.45491e+00	6.00416e+00	3.50273e+00	5.42305e+01	8.81561e+00	3.04331e+00	1.46186e+00	5.99388e+00	3.51970e+00	5.32641e+01	8.78919e+00	3.17375e+00	1.49454e+00
2	2022-01-12 08:36:56.529	6.19466e+00	3.60715e+00	5.77999e+01	9.24532e+00	3.25229e+00	1.52208e+00	6.11915e+00	3.48404e+00	5.73395e+01	8.89358e+00	3.13376e+00	1.48069e+00	6.32666e+00	3.49535e+00	6.07920e+01	9.28416e+00	2.95585e+00	1.45458e+00	5.98792e+00	3.50189e+00	5.42307e+01	8.81763e+00	3.04311e+00	1.46121e+00	5.97894e+00	3.51983e+00	5.32341e+01	8.78640e+00	3.17450e+00	1.49406e+00
3	2022-01-12 08:37:06.369	6.18040e+00	3.60634e+00	5.78024e+01	9.24590e+00	3.27661e+00	1.52156e+00	6.10370e+00	3.48380e+00	5.73749e+01	8.89889e+00	3.13482e+00	1.48035e+00	6.28850e+00	3.49335e+00	6.08650e+01	9.28821e+00	2.95693e+00	1.45372e+00	5.97236e+00	3.49568e+00	5.42513e+01	8.82039e+00	3.04238e+00	1.46020e+00	5.96116e+00	3.51910e+00	5.32769e+01	8.78848e+00	3.17108e+00	1.49316e+00
4	2022-01-12 08:37:16.270	6.16434e+00	3.60479e+00	5.78064e+01	9.24677e+00	3.24426e+00	1.52039e+00	6.09238e+00	3.48188e+00	5.74030e+01	8.90276e+00	3.13521e+00	1.47954e+00	6.31155e+00	3.49307e+00	6.09083e+01	9.29187e+00	2.95741e+00	1.45359e+00	5.95964e+00	3.50275e+00	5.42583e+01	8.82430e+00	3.04198e+00	1.45950e+00	5.94603e+00	3.51954e+00	5.31700e+01	8.78698e+00	3.16971e+00	1.49253e+00
5	2022-01-12 08:37:26.229	6.15341e+00	3.60407e+00	5.78125e+01	9.24903e+00	3.25258e+00	1.51923e+00	6.07951e+00	3.48164e+00	5.74240e+01	8.90523e+00	3.13689e+00	1.47899e+00	6.29297e+00	3.49197e+00	6.09312e+01	9.29634e+00	2.95823e+00	1.45291e+00	5.94763e+00	3.50110e+00	5.42761e+01	8.82877e+00	3.04219e+00	1.45887e+00	5.93321e+00	3.51859e+00	5.32220e+01	8.78907e+00	3.16675e+00	1.49148e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
