% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER933
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): TXR-C01
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 12:46:55
% Protocol Start Time (Log Generator time): 2022-01-12 12:46:49.387
% Protocol End Time (Log Generator time): 2022-01-12 12:52:00.535
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 12:49:09.903	6.63965e+00	5.18936e+00	6.44505e+00	4.80770e+00	1.22825e+00	2.65212e+00	6.77823e+00	5.39000e+00	6.85867e+00	5.08408e+00	1.30363e+00	2.76957e+00	6.20291e+00	4.85811e+00	6.14565e+00	4.51415e+00	1.19826e+00	2.61713e+00	6.39651e+00	4.79847e+00	6.05139e+00	4.38190e+00	1.13861e+00	2.46204e+00	6.32081e+00	4.98051e+00	6.03340e+00	4.67294e+00	1.20387e+00	2.59670e+00
2	2022-01-12 12:49:20.002	6.62256e+00	5.18859e+00	6.44521e+00	4.80780e+00	1.22988e+00	2.65071e+00	6.76509e+00	5.38653e+00	6.85478e+00	5.07817e+00	1.30336e+00	2.77617e+00	6.18450e+00	4.85357e+00	6.14511e+00	4.50412e+00	1.19839e+00	2.61633e+00	6.38576e+00	4.78842e+00	6.04945e+00	4.37782e+00	1.13904e+00	2.46176e+00	6.31715e+00	4.97665e+00	6.02939e+00	4.66691e+00	1.20346e+00	2.59578e+00
3	2022-01-12 12:49:30.122	6.61062e+00	5.18678e+00	6.44434e+00	4.80616e+00	1.22927e+00	2.65017e+00	6.75339e+00	5.38497e+00	6.85392e+00	5.07613e+00	1.30377e+00	2.77318e+00	6.17873e+00	4.85161e+00	6.14477e+00	4.49873e+00	1.19854e+00	2.61592e+00	6.37617e+00	4.78969e+00	6.04962e+00	4.37604e+00	1.13903e+00	2.46200e+00	6.31116e+00	4.97489e+00	6.02927e+00	4.66363e+00	1.20356e+00	2.59484e+00
4	2022-01-12 12:49:40.282	6.59702e+00	5.18579e+00	6.44369e+00	4.80532e+00	1.22786e+00	2.64930e+00	6.74352e+00	5.38412e+00	6.85370e+00	5.07492e+00	1.30334e+00	2.76796e+00	6.17606e+00	4.84987e+00	6.14487e+00	4.49474e+00	1.19849e+00	2.61574e+00	6.36807e+00	4.79280e+00	6.04919e+00	4.37480e+00	1.13929e+00	2.46130e+00	6.30394e+00	4.97294e+00	6.03057e+00	4.66069e+00	1.20380e+00	2.59377e+00
5	2022-01-12 12:49:50.504	6.58614e+00	5.18460e+00	6.44337e+00	4.80471e+00	1.22734e+00	2.64890e+00	6.73337e+00	5.38368e+00	6.85383e+00	5.07403e+00	1.30340e+00	2.76510e+00	6.17173e+00	4.84852e+00	6.14397e+00	4.49238e+00	1.19896e+00	2.61523e+00	6.36041e+00	4.79561e+00	6.04863e+00	4.37374e+00	1.13921e+00	2.46111e+00	6.29751e+00	4.97126e+00	6.03108e+00	4.65836e+00	1.20357e+00	2.59340e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
