% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1323
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): HEX-C04
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 08:48:39
% Protocol Start Time (Log Generator time): 2022-01-12 08:48:31.556
% Protocol End Time (Log Generator time): 2022-01-12 08:55:17.066
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 08:50:52.101	5.82487e+00	7.53318e+01	3.65963e+00	2.57968e+00	1.99189e+00	1.45015e+00	5.90539e+00	7.68026e+01	3.72603e+00	2.71457e+00	2.07496e+00	1.51023e+00	5.89868e+00	8.01115e+01	3.74795e+00	2.76715e+00	2.12253e+00	1.54487e+00	5.87372e+00	7.79713e+01	3.69453e+00	2.61607e+00	2.00506e+00	1.48974e+00	6.15956e+00	8.16937e+01	3.74553e+00	2.69994e+00	2.06923e+00	1.51239e+00
2	2022-01-12 08:51:01.902	5.82152e+00	7.54102e+01	3.65679e+00	2.58207e+00	1.99008e+00	1.44875e+00	5.89551e+00	7.71735e+01	3.72154e+00	2.71553e+00	2.07781e+00	1.50878e+00	5.88679e+00	8.01315e+01	3.74514e+00	2.76831e+00	2.12138e+00	1.54295e+00	5.85600e+00	7.79593e+01	3.69284e+00	2.61761e+00	2.00542e+00	1.48793e+00	6.14435e+00	8.16211e+01	3.74209e+00	2.70093e+00	2.06953e+00	1.51109e+00
3	2022-01-12 08:51:11.741	5.79277e+00	7.54555e+01	3.65506e+00	2.58183e+00	1.98710e+00	1.44812e+00	5.88829e+00	7.67669e+01	3.72006e+00	2.71587e+00	2.07726e+00	1.50763e+00	5.88332e+00	8.02039e+01	3.74493e+00	2.76863e+00	2.12147e+00	1.54190e+00	5.84558e+00	7.80257e+01	3.69107e+00	2.61837e+00	2.00511e+00	1.48684e+00	6.13351e+00	8.16149e+01	3.74113e+00	2.69949e+00	2.07083e+00	1.50976e+00
4	2022-01-12 08:51:21.622	5.79403e+00	7.54598e+01	3.65369e+00	2.58061e+00	1.98792e+00	1.44773e+00	5.87595e+00	7.66761e+01	3.71860e+00	2.71718e+00	2.07525e+00	1.50763e+00	5.86931e+00	8.01299e+01	3.74406e+00	2.77075e+00	2.12081e+00	1.54105e+00	5.83826e+00	7.79918e+01	3.68987e+00	2.61822e+00	2.00535e+00	1.48622e+00	6.12073e+00	8.16364e+01	3.73989e+00	2.70130e+00	2.06983e+00	1.50896e+00
5	2022-01-12 08:51:31.561	5.77028e+00	7.54116e+01	3.65338e+00	2.58233e+00	1.99130e+00	1.44657e+00	5.86847e+00	7.67670e+01	3.71888e+00	2.71738e+00	2.07608e+00	1.50677e+00	5.85286e+00	8.01425e+01	3.74300e+00	2.77060e+00	2.12102e+00	1.54027e+00	5.82887e+00	7.79090e+01	3.68996e+00	2.62008e+00	2.00516e+00	1.48549e+00	6.11060e+00	8.16217e+01	3.73952e+00	2.70318e+00	2.07075e+00	1.50803e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
