% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1316
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): HEX-C04
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-11 17:12:44
% Protocol Start Time (Log Generator time): 2022-01-11 17:12:37.779
% Protocol End Time (Log Generator time): 2022-01-11 17:17:31.806
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-11 17:14:59.190	5.88725e+00	5.84674e+01	3.48256e+00	2.51246e+00	1.27714e+00	1.41648e+00	6.25285e+00	5.99741e+01	3.59924e+00	2.69547e+00	1.40675e+00	1.48078e+00	6.20230e+00	6.09521e+01	3.55555e+00	2.52973e+00	1.27643e+00	1.39686e+00	6.15602e+00	6.14789e+01	3.58273e+00	2.70052e+00	1.37451e+00	1.45940e+00	5.98528e+00	6.05438e+01	3.64055e+00	2.76931e+00	1.37814e+00	1.46780e+00
2	2022-01-11 17:15:09.010	5.85759e+00	5.81518e+01	3.48079e+00	2.50251e+00	1.27699e+00	1.41535e+00	6.22857e+00	5.99401e+01	3.60974e+00	2.69519e+00	1.39047e+00	1.47918e+00	6.17610e+00	6.09298e+01	3.55360e+00	2.53355e+00	1.27712e+00	1.39568e+00	6.14688e+00	6.14899e+01	3.58100e+00	2.70182e+00	1.37571e+00	1.45884e+00	5.96730e+00	6.08428e+01	3.63724e+00	2.76928e+00	1.37723e+00	1.46586e+00
3	2022-01-11 17:15:18.850	5.84760e+00	5.80849e+01	3.47976e+00	2.51552e+00	1.27621e+00	1.41437e+00	6.21031e+00	6.01128e+01	3.61007e+00	2.69442e+00	1.40574e+00	1.47812e+00	6.15559e+00	6.09444e+01	3.55071e+00	2.53538e+00	1.27559e+00	1.39514e+00	6.11096e+00	6.14977e+01	3.57968e+00	2.70067e+00	1.37665e+00	1.45763e+00	5.95034e+00	6.06783e+01	3.63591e+00	2.76981e+00	1.37664e+00	1.46458e+00
4	2022-01-11 17:15:28.749	5.81723e+00	5.82106e+01	3.48011e+00	2.51338e+00	1.28831e+00	1.41318e+00	6.19358e+00	5.99982e+01	3.60105e+00	2.69649e+00	1.40230e+00	1.47748e+00	6.13698e+00	6.09418e+01	3.55156e+00	2.53346e+00	1.27626e+00	1.39416e+00	6.09506e+00	6.15087e+01	3.57917e+00	2.70307e+00	1.37560e+00	1.45689e+00	5.93440e+00	6.07746e+01	3.63440e+00	2.76983e+00	1.37732e+00	1.46382e+00
5	2022-01-11 17:15:38.689	5.80467e+00	5.82196e+01	3.48020e+00	2.49824e+00	1.27819e+00	1.41258e+00	6.17880e+00	6.00814e+01	3.59777e+00	2.69653e+00	1.38240e+00	1.47671e+00	6.12030e+00	6.09491e+01	3.54964e+00	2.53357e+00	1.27592e+00	1.39304e+00	6.09163e+00	6.15272e+01	3.57842e+00	2.70339e+00	1.37522e+00	1.45607e+00	5.91984e+00	6.09913e+01	3.63352e+00	2.77009e+00	1.37583e+00	1.46333e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
