% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER926
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): FAM-C04
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 13:28:15
% Protocol Start Time (Log Generator time): 2022-01-12 13:28:08.922
% Protocol End Time (Log Generator time): 2022-01-12 13:33:23.934
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 13:30:30.073	1.02426e+02	8.51980e+00	3.47227e+00	4.04760e+00	3.25613e+00	1.51575e+00	1.00337e+02	8.17740e+00	3.37437e+00	3.91444e+00	3.13687e+00	1.47702e+00	1.10922e+02	8.74390e+00	3.51809e+00	3.93468e+00	2.95177e+00	1.44839e+00	9.88607e+01	8.19696e+00	3.39891e+00	3.89884e+00	3.05754e+00	1.45725e+00	9.62113e+01	8.08438e+00	3.40713e+00	3.95021e+00	3.18280e+00	1.49133e+00
2	2022-01-12 13:30:39.873	1.02583e+02	8.52593e+00	3.47061e+00	4.04090e+00	3.25146e+00	1.51460e+00	1.00613e+02	8.18313e+00	3.36970e+00	3.91110e+00	3.13595e+00	1.47622e+00	1.11392e+02	8.75175e+00	3.51557e+00	3.92775e+00	2.95198e+00	1.44738e+00	9.91508e+01	8.20840e+00	3.39789e+00	3.89846e+00	3.05664e+00	1.45627e+00	9.65367e+01	8.09069e+00	3.40544e+00	3.94813e+00	3.18154e+00	1.48975e+00
3	2022-01-12 13:30:49.713	1.02581e+02	8.52958e+00	3.46998e+00	4.04670e+00	3.24577e+00	1.51370e+00	1.00701e+02	8.18260e+00	3.36836e+00	3.91068e+00	3.13675e+00	1.47558e+00	1.11656e+02	8.75687e+00	3.51324e+00	3.92536e+00	2.95155e+00	1.44667e+00	9.92381e+01	8.21621e+00	3.39736e+00	3.89802e+00	3.05654e+00	1.45581e+00	9.66991e+01	8.09574e+00	3.40375e+00	3.94704e+00	3.18157e+00	1.48933e+00
4	2022-01-12 13:30:59.613	1.02558e+02	8.52828e+00	3.46878e+00	4.04573e+00	3.26716e+00	1.51249e+00	1.00701e+02	8.18309e+00	3.36771e+00	3.91052e+00	3.13702e+00	1.47474e+00	1.11236e+02	8.75595e+00	3.51140e+00	3.92381e+00	2.95185e+00	1.44628e+00	9.93102e+01	8.18868e+00	3.39670e+00	3.89803e+00	3.05606e+00	1.45525e+00	9.67514e+01	8.09883e+00	3.40269e+00	3.94673e+00	3.18084e+00	1.48841e+00
5	2022-01-12 13:31:09.554	1.02510e+02	8.52461e+00	3.46752e+00	4.04587e+00	3.24488e+00	1.51173e+00	1.00708e+02	8.18010e+00	3.36678e+00	3.91013e+00	3.13705e+00	1.47399e+00	1.11773e+02	8.75674e+00	3.50974e+00	3.92260e+00	2.95195e+00	1.44547e+00	9.93570e+01	8.22012e+00	3.39531e+00	3.89868e+00	3.05696e+00	1.45492e+00	9.68031e+01	8.10044e+00	3.40051e+00	3.94587e+00	3.18060e+00	1.48768e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
