% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER926
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): AX70-C01
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 13:20:32
% Protocol Start Time (Log Generator time): 2022-01-12 13:20:25.840
% Protocol End Time (Log Generator time): 2022-01-12 13:25:42.017
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 13:22:46.611	6.05140e+00	3.49454e+00	3.48086e+00	4.08678e+00	6.93145e+00	1.54773e+00	6.12058e+00	3.38374e+00	3.32593e+00	3.85441e+00	6.39838e+00	1.50545e+00	6.25104e+00	3.31442e+00	3.39726e+00	3.82705e+00	6.66983e+00	1.48070e+00	5.88048e+00	3.37501e+00	3.40950e+00	3.93870e+00	6.47220e+00	1.48608e+00	5.85530e+00	3.40737e+00	3.43546e+00	4.00577e+00	6.43759e+00	1.51451e+00
2	2022-01-12 13:22:56.691	6.03623e+00	3.49366e+00	3.47945e+00	4.08570e+00	6.92565e+00	1.54672e+00	6.10890e+00	3.38232e+00	3.31988e+00	3.85014e+00	6.41085e+00	1.50431e+00	6.24520e+00	3.31211e+00	3.39253e+00	3.81854e+00	6.68673e+00	1.47990e+00	5.86721e+00	3.37564e+00	3.40818e+00	3.93716e+00	6.48274e+00	1.48501e+00	5.83996e+00	3.40579e+00	3.43380e+00	4.00401e+00	6.44108e+00	1.51339e+00
3	2022-01-12 13:23:06.832	6.02220e+00	3.49266e+00	3.47841e+00	4.08473e+00	6.91117e+00	1.54567e+00	6.09694e+00	3.38122e+00	3.31766e+00	3.84839e+00	6.41407e+00	1.50354e+00	6.24288e+00	3.31105e+00	3.39191e+00	3.81585e+00	6.69339e+00	1.47906e+00	5.85530e+00	3.37693e+00	3.40690e+00	3.93719e+00	6.48599e+00	1.48435e+00	5.82860e+00	3.40525e+00	3.43298e+00	4.00396e+00	6.44186e+00	1.51253e+00
4	2022-01-12 13:23:16.972	6.00895e+00	3.49269e+00	3.47785e+00	4.08526e+00	6.92007e+00	1.54483e+00	6.08791e+00	3.38013e+00	3.31529e+00	3.84684e+00	6.41679e+00	1.50269e+00	6.22682e+00	3.31200e+00	3.39059e+00	3.81608e+00	6.69433e+00	1.47827e+00	5.84412e+00	3.37490e+00	3.40682e+00	3.93713e+00	6.48664e+00	1.48320e+00	5.81640e+00	3.40393e+00	3.43171e+00	4.00330e+00	6.44228e+00	1.51160e+00
5	2022-01-12 13:23:27.171	5.99720e+00	3.49058e+00	3.47687e+00	4.08521e+00	6.94990e+00	1.54345e+00	6.07731e+00	3.37947e+00	3.31369e+00	3.84505e+00	6.41862e+00	1.50214e+00	6.18931e+00	3.31074e+00	3.39098e+00	3.81566e+00	6.69489e+00	1.47765e+00	5.83579e+00	3.37080e+00	3.40618e+00	3.93671e+00	6.48673e+00	1.48279e+00	5.80743e+00	3.40370e+00	3.43143e+00	4.00311e+00	6.44083e+00	1.51105e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
