% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1318
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): CY5-C04
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 09:24:11
% Protocol Start Time (Log Generator time): 2022-01-12 09:24:04.932
% Protocol End Time (Log Generator time): 2022-01-12 09:29:21.216
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 09:26:25.376	5.51578e+00	6.17159e+00	2.80425e+00	1.17643e+01	2.77543e+00	1.46881e+00	5.72327e+00	6.34808e+00	2.81798e+00	1.21336e+01	2.92789e+00	1.57032e+00	5.49844e+00	5.68448e+00	2.84200e+00	1.64350e+01	2.52499e+00	1.36275e+00	5.53085e+00	6.27734e+00	2.84845e+00	1.27978e+01	2.80962e+00	1.52668e+00	5.71931e+00	6.01323e+00	2.78367e+00	1.55934e+01	2.72321e+00	1.41081e+00
2	2022-01-12 09:26:35.396	5.50892e+00	6.17150e+00	2.80595e+00	1.17854e+01	2.77439e+00	1.46841e+00	5.71658e+00	6.34749e+00	2.81707e+00	1.21932e+01	2.93410e+00	1.56837e+00	5.48450e+00	5.68632e+00	2.84192e+00	1.65214e+01	2.52987e+00	1.36366e+00	5.51246e+00	6.27233e+00	2.84721e+00	1.28506e+01	2.80908e+00	1.52541e+00	5.70402e+00	5.99817e+00	2.78283e+00	1.56540e+01	2.72039e+00	1.40791e+00
3	2022-01-12 09:26:45.456	5.52809e+00	6.17078e+00	2.80671e+00	1.18266e+01	2.77560e+00	1.46728e+00	5.70977e+00	6.34551e+00	2.82002e+00	1.22420e+01	2.93450e+00	1.56698e+00	5.47307e+00	5.68453e+00	2.84228e+00	1.65931e+01	2.53224e+00	1.36285e+00	5.50337e+00	6.26822e+00	2.84698e+00	1.29059e+01	2.81188e+00	1.52410e+00	5.68058e+00	5.99167e+00	2.78068e+00	1.56195e+01	2.71914e+00	1.40455e+00
4	2022-01-12 09:26:55.556	5.49721e+00	6.17048e+00	2.80752e+00	1.18235e+01	2.77585e+00	1.46650e+00	5.70490e+00	6.34474e+00	2.82206e+00	1.22743e+01	2.92409e+00	1.56540e+00	5.46207e+00	5.68533e+00	2.84116e+00	1.66277e+01	2.53655e+00	1.36065e+00	5.51865e+00	6.26506e+00	2.84690e+00	1.29479e+01	2.81384e+00	1.52311e+00	5.66453e+00	6.00028e+00	2.78155e+00	1.56346e+01	2.71759e+00	1.40245e+00
5	2022-01-12 09:27:05.716	5.49361e+00	6.17145e+00	2.80495e+00	1.18646e+01	2.77752e+00	1.46557e+00	5.70040e+00	6.34447e+00	2.82226e+00	1.22551e+01	2.92974e+00	1.56420e+00	5.44970e+00	5.68590e+00	2.84178e+00	1.66355e+01	2.52641e+00	1.36136e+00	5.50256e+00	6.26382e+00	2.84647e+00	1.29853e+01	2.81317e+00	1.52219e+00	5.68397e+00	5.98879e+00	2.78126e+00	1.56470e+01	2.71606e+00	1.40151e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
