% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER926
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): HEX-C01
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 13:13:08
% Protocol Start Time (Log Generator time): 2022-01-12 13:13:01.184
% Protocol End Time (Log Generator time): 2022-01-12 13:18:19.261
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 13:15:21.928	6.12975e+00	7.70888e+00	3.50688e+00	4.02691e+00	3.25486e+00	1.51877e+00	5.99519e+00	7.14870e+00	3.44999e+00	3.92490e+00	3.12967e+00	1.47207e+00	6.21875e+00	7.74021e+00	3.55554e+00	3.91686e+00	2.95348e+00	1.45008e+00	5.88688e+00	7.34163e+00	3.44595e+00	3.90131e+00	3.05638e+00	1.45692e+00	5.86399e+00	7.08890e+00	3.45844e+00	3.95707e+00	3.16959e+00	1.48877e+00
2	2022-01-12 13:15:32.008	6.11016e+00	7.70910e+00	3.50574e+00	4.02629e+00	3.27965e+00	1.51761e+00	5.97687e+00	7.14356e+00	3.44643e+00	3.92310e+00	3.12987e+00	1.47099e+00	6.17720e+00	7.74177e+00	3.55142e+00	3.90962e+00	2.95404e+00	1.44925e+00	5.87421e+00	7.31196e+00	3.44531e+00	3.90155e+00	3.05522e+00	1.45648e+00	5.85511e+00	7.09423e+00	3.45673e+00	3.95547e+00	3.17111e+00	1.48789e+00
3	2022-01-12 13:15:42.128	6.09672e+00	7.70602e+00	3.50563e+00	4.02608e+00	3.24981e+00	1.51650e+00	5.96306e+00	7.14561e+00	3.44534e+00	3.92247e+00	3.12932e+00	1.47006e+00	6.19843e+00	7.74800e+00	3.54988e+00	3.90676e+00	2.95405e+00	1.44889e+00	5.86137e+00	7.34692e+00	3.44456e+00	3.90113e+00	3.05571e+00	1.45584e+00	5.84494e+00	7.09499e+00	3.45484e+00	3.95419e+00	3.16909e+00	1.48703e+00
4	2022-01-12 13:15:52.290	6.08031e+00	7.70322e+00	3.50496e+00	4.02717e+00	3.27178e+00	1.51578e+00	5.95154e+00	7.14364e+00	3.44492e+00	3.92187e+00	3.12935e+00	1.46991e+00	6.16840e+00	7.75091e+00	3.54774e+00	3.90452e+00	2.95463e+00	1.44820e+00	5.85208e+00	7.32534e+00	3.44394e+00	3.90261e+00	3.05568e+00	1.45576e+00	5.83591e+00	7.09599e+00	3.45330e+00	3.95332e+00	3.16952e+00	1.48634e+00
5	2022-01-12 13:16:02.509	6.07571e+00	7.70316e+00	3.50493e+00	4.02750e+00	3.28220e+00	1.51563e+00	5.94241e+00	7.14758e+00	3.44387e+00	3.92272e+00	3.12878e+00	1.46893e+00	6.14554e+00	7.74898e+00	3.54656e+00	3.90438e+00	2.95443e+00	1.44772e+00	5.83980e+00	7.30719e+00	3.44274e+00	3.89975e+00	3.05538e+00	1.45430e+00	5.82409e+00	7.09403e+00	3.45222e+00	3.95222e+00	3.16791e+00	1.48563e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
