% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER926
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): CY5-C04
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 13:38:21
% Protocol Start Time (Log Generator time): 2022-01-12 13:38:14.673
% Protocol End Time (Log Generator time): 2022-01-12 13:43:20.601
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 13:40:36.036	5.98640e+00	3.41487e+00	3.25901e+00	1.46070e+01	3.73891e+00	1.56931e+00	5.94770e+00	3.41541e+00	3.26179e+00	1.41613e+01	3.66039e+00	1.56478e+00	6.17304e+00	3.40838e+00	3.57288e+00	2.23960e+01	3.25873e+00	1.43831e+00	5.82115e+00	3.32773e+00	3.21546e+00	1.47689e+01	3.50012e+00	1.51408e+00	5.93844e+00	3.28666e+00	3.20881e+00	1.71400e+01	3.53634e+00	1.50928e+00
2	2022-01-12 13:40:45.936	5.97788e+00	3.41533e+00	3.25878e+00	1.46498e+01	3.75085e+00	1.56843e+00	5.93997e+00	3.41556e+00	3.25992e+00	1.41882e+01	3.66244e+00	1.56149e+00	6.12864e+00	3.40768e+00	3.57235e+00	2.24964e+01	3.25889e+00	1.43766e+00	5.81687e+00	3.32504e+00	3.21551e+00	1.48335e+01	3.50127e+00	1.51305e+00	5.93594e+00	3.28621e+00	3.20946e+00	1.72008e+01	3.53181e+00	1.50703e+00
3	2022-01-12 13:40:55.898	5.97180e+00	3.41491e+00	3.25819e+00	1.47042e+01	3.74420e+00	1.56667e+00	5.92948e+00	3.41513e+00	3.26030e+00	1.42356e+01	3.66495e+00	1.56262e+00	6.12827e+00	3.40664e+00	3.57179e+00	2.25302e+01	3.25959e+00	1.43686e+00	5.81616e+00	3.32825e+00	3.21527e+00	1.48928e+01	3.50344e+00	1.51225e+00	5.93296e+00	3.28639e+00	3.20921e+00	1.72396e+01	3.52831e+00	1.50571e+00
4	2022-01-12 13:41:05.876	5.95898e+00	3.41415e+00	3.25792e+00	1.47415e+01	3.73977e+00	1.56632e+00	5.92499e+00	3.41618e+00	3.26097e+00	1.42687e+01	3.66737e+00	1.56380e+00	6.12854e+00	3.40698e+00	3.57159e+00	2.25496e+01	3.25895e+00	1.43597e+00	5.81302e+00	3.33026e+00	3.21530e+00	1.49395e+01	3.50454e+00	1.51149e+00	5.92966e+00	3.28546e+00	3.20932e+00	1.72686e+01	3.52500e+00	1.50389e+00
5	2022-01-12 13:41:15.916	5.95572e+00	3.41543e+00	3.25888e+00	1.47753e+01	3.75436e+00	1.56553e+00	5.92081e+00	3.41606e+00	3.26109e+00	1.42959e+01	3.66933e+00	1.56049e+00	6.08843e+00	3.40636e+00	3.57119e+00	2.25609e+01	3.25935e+00	1.43509e+00	5.80825e+00	3.32572e+00	3.21547e+00	1.49738e+01	3.50544e+00	1.50982e+00	5.92401e+00	3.28494e+00	3.21004e+00	1.72786e+01	3.52319e+00	1.50258e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
