% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER933
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): AX75-C03
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 11:33:02
% Protocol Start Time (Log Generator time): 2022-01-12 11:32:55.938
% Protocol End Time (Log Generator time): 2022-01-12 11:38:04.983
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 11:35:16.513	6.38075e+00	5.18989e+00	3.81901e+00	4.67104e+00	1.31570e+00	5.46819e+00	6.66127e+00	5.39982e+00	4.00832e+00	4.92420e+00	1.39257e+00	5.68583e+00	6.01389e+00	4.93019e+00	3.64892e+00	4.43340e+00	1.28227e+00	5.24760e+00	6.34320e+00	4.85691e+00	3.59041e+00	4.30713e+00	1.21948e+00	4.79438e+00	6.09974e+00	5.04327e+00	3.79153e+00	4.62299e+00	1.29081e+00	5.18738e+00
2	2022-01-12 11:35:26.592	6.35983e+00	5.18912e+00	3.81676e+00	4.67042e+00	1.31882e+00	5.46941e+00	6.65157e+00	5.40232e+00	4.00385e+00	4.92127e+00	1.39253e+00	5.69605e+00	5.98816e+00	4.92926e+00	3.64723e+00	4.43121e+00	1.28179e+00	5.24924e+00	6.33982e+00	4.83941e+00	3.58510e+00	4.30274e+00	1.21977e+00	4.79870e+00	6.09275e+00	5.04232e+00	3.78317e+00	4.62121e+00	1.29037e+00	5.19158e+00
3	2022-01-12 11:35:36.712	6.35056e+00	5.18871e+00	3.81609e+00	4.66664e+00	1.31502e+00	5.46756e+00	6.64059e+00	5.40152e+00	4.00188e+00	4.92165e+00	1.39004e+00	5.68398e+00	5.99595e+00	4.92777e+00	3.64630e+00	4.43261e+00	1.28194e+00	5.24901e+00	6.33944e+00	4.85374e+00	3.58123e+00	4.30031e+00	1.21942e+00	4.79798e+00	6.08017e+00	5.04122e+00	3.78855e+00	4.62102e+00	1.29045e+00	5.19015e+00
4	2022-01-12 11:35:46.873	6.34334e+00	5.18813e+00	3.81478e+00	4.67063e+00	1.31625e+00	5.46620e+00	6.63242e+00	5.40032e+00	3.99999e+00	4.92119e+00	1.39201e+00	5.68723e+00	5.98126e+00	4.92684e+00	3.64562e+00	4.43307e+00	1.28201e+00	5.24797e+00	6.33074e+00	4.84617e+00	3.57900e+00	4.29896e+00	1.21949e+00	4.79612e+00	6.07156e+00	5.03953e+00	3.78433e+00	4.62129e+00	1.29038e+00	5.18883e+00
5	2022-01-12 11:35:57.092	6.33321e+00	5.18735e+00	3.81397e+00	4.67150e+00	1.31690e+00	5.46450e+00	6.62390e+00	5.39997e+00	3.99873e+00	4.92133e+00	1.39199e+00	5.68891e+00	5.96881e+00	4.92691e+00	3.64468e+00	4.43307e+00	1.28194e+00	5.24717e+00	6.32502e+00	4.84082e+00	3.57652e+00	4.29748e+00	1.21945e+00	4.79469e+00	6.06225e+00	5.03840e+00	3.78141e+00	4.62097e+00	1.29010e+00	5.18685e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
