% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1323
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): AX70-C02
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 09:25:39
% Protocol Start Time (Log Generator time): 2022-01-12 09:25:32.056
% Protocol End Time (Log Generator time): 2022-01-12 09:32:19.777
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 09:27:53.233	5.79679e+00	5.97480e+00	3.15904e+00	2.69446e+00	1.24041e+01	1.52729e+00	5.93413e+00	6.27020e+00	3.09826e+00	2.79869e+00	1.29664e+01	1.60201e+00	5.98760e+00	6.35464e+00	3.13293e+00	2.86098e+00	1.32364e+01	1.63439e+00	5.87761e+00	6.04769e+00	3.08621e+00	2.68781e+00	1.24526e+01	1.56803e+00	6.08590e+00	6.20866e+00	3.21887e+00	2.82214e+00	1.26786e+01	1.59773e+00
2	2022-01-12 09:28:03.195	5.78102e+00	5.97584e+00	3.15461e+00	2.69500e+00	1.24252e+01	1.52622e+00	5.92525e+00	6.26540e+00	3.09485e+00	2.79963e+00	1.29925e+01	1.60049e+00	5.98316e+00	6.35246e+00	3.12923e+00	2.86096e+00	1.32878e+01	1.63280e+00	5.86311e+00	6.04911e+00	3.08257e+00	2.68806e+00	1.25096e+01	1.56626e+00	6.07976e+00	6.20258e+00	3.21498e+00	2.82219e+00	1.27027e+01	1.59648e+00
3	2022-01-12 09:28:13.194	5.77303e+00	5.97740e+00	3.15385e+00	2.69541e+00	1.24278e+01	1.52543e+00	5.91383e+00	6.24198e+00	3.09459e+00	2.80100e+00	1.29984e+01	1.59883e+00	5.97264e+00	6.35219e+00	3.12621e+00	2.86207e+00	1.33121e+01	1.63212e+00	5.85443e+00	6.04662e+00	3.08012e+00	2.68842e+00	1.25301e+01	1.56462e+00	6.07505e+00	6.19924e+00	3.21113e+00	2.82234e+00	1.27020e+01	1.59523e+00
4	2022-01-12 09:28:23.234	5.73600e+00	5.97530e+00	3.15217e+00	2.69264e+00	1.24347e+01	1.52422e+00	5.90808e+00	6.27275e+00	3.09332e+00	2.80126e+00	1.29984e+01	1.59831e+00	5.95749e+00	6.35218e+00	3.12490e+00	2.86256e+00	1.33259e+01	1.63241e+00	5.85097e+00	6.04244e+00	3.07856e+00	2.68862e+00	1.25422e+01	1.56398e+00	6.06724e+00	6.19536e+00	3.20851e+00	2.82269e+00	1.27153e+01	1.59470e+00
5	2022-01-12 09:28:33.314	5.75151e+00	5.97558e+00	3.15020e+00	2.69832e+00	1.24350e+01	1.52355e+00	5.89991e+00	6.23624e+00	3.09395e+00	2.80309e+00	1.30010e+01	1.59731e+00	5.94866e+00	6.35278e+00	3.12235e+00	2.86321e+00	1.33347e+01	1.63012e+00	5.83553e+00	6.04235e+00	3.07720e+00	2.68888e+00	1.25455e+01	1.56355e+00	6.06270e+00	6.19519e+00	3.20607e+00	2.82350e+00	1.27130e+01	1.59356e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
