% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1313
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): CY5-C04
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 08:53:22
% Protocol Start Time (Log Generator time): 2022-01-12 08:53:15.770
% Protocol End Time (Log Generator time): 2022-01-12 09:00:06.196
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 08:55:37.034	5.82845e+00	7.29735e+00	3.05574e+00	1.53611e+01	2.19027e+00	2.19430e+00	5.91436e+00	7.43224e+00	3.09756e+00	1.65182e+01	2.27802e+00	2.22798e+00	5.99247e+00	6.63789e+00	3.14189e+00	2.03951e+01	2.08165e+00	2.05756e+00	6.53596e+00	7.49791e+00	3.08677e+00	1.72396e+01	2.31187e+00	2.24667e+00	6.15336e+00	6.66948e+00	2.99611e+00	1.95985e+01	2.12268e+00	2.07932e+00
2	2022-01-12 08:55:46.913	5.84570e+00	7.29657e+00	3.05476e+00	1.53813e+01	2.19618e+00	2.19327e+00	5.90714e+00	7.42500e+00	3.09486e+00	1.65844e+01	2.27789e+00	2.22564e+00	5.95358e+00	6.63831e+00	3.14059e+00	2.04923e+01	2.08221e+00	2.05673e+00	6.52614e+00	7.49769e+00	3.08630e+00	1.73175e+01	2.31157e+00	2.24484e+00	6.14658e+00	6.66498e+00	2.99517e+00	1.96670e+01	2.12070e+00	2.07673e+00
3	2022-01-12 08:55:56.833	5.80035e+00	7.29860e+00	3.05489e+00	1.54272e+01	2.19381e+00	2.19168e+00	5.90050e+00	7.42816e+00	3.09504e+00	1.66336e+01	2.27741e+00	2.22359e+00	5.94749e+00	6.63879e+00	3.14264e+00	2.05264e+01	2.08314e+00	2.05564e+00	6.51959e+00	7.49634e+00	3.08644e+00	1.73820e+01	2.31184e+00	2.24328e+00	6.14028e+00	6.66047e+00	2.99510e+00	1.97020e+01	2.11943e+00	2.07457e+00
4	2022-01-12 08:56:06.794	5.80931e+00	7.29661e+00	3.05469e+00	1.54311e+01	2.19732e+00	2.19080e+00	5.89557e+00	7.42310e+00	3.09399e+00	1.66631e+01	2.27422e+00	2.22155e+00	5.92385e+00	6.64050e+00	3.14190e+00	2.05423e+01	2.08298e+00	2.05609e+00	6.52378e+00	7.49491e+00	3.08701e+00	1.74298e+01	2.31102e+00	2.24089e+00	6.13558e+00	6.66354e+00	2.99475e+00	1.97226e+01	2.11816e+00	2.07274e+00
5	2022-01-12 08:56:16.813	5.80210e+00	7.30657e+00	3.05517e+00	1.54780e+01	2.19030e+00	2.18972e+00	5.89082e+00	7.42522e+00	3.09661e+00	1.66895e+01	2.27510e+00	2.21984e+00	5.93807e+00	6.63836e+00	3.14224e+00	2.05616e+01	2.08363e+00	2.05440e+00	6.51065e+00	7.49095e+00	3.08585e+00	1.74579e+01	2.31150e+00	2.23835e+00	6.12768e+00	6.65489e+00	2.99500e+00	1.97317e+01	2.11623e+00	2.07109e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
