% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1313
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): TXR-C03
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 13:03:20
% Protocol Start Time (Log Generator time): 2022-01-12 13:03:13.700
% Protocol End Time (Log Generator time): 2022-01-12 13:09:51.261
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 13:05:36.090	5.80114e+00	7.47242e+00	1.93545e+01	5.85841e+00	2.07430e+00	2.23332e+00	6.00025e+00	7.57095e+00	2.07343e+01	5.99061e+00	2.13403e+00	2.27203e+00	5.98164e+00	7.53361e+00	2.08041e+01	6.06137e+00	2.14918e+00	2.30509e+00	6.39734e+00	7.05758e+00	3.00370e+01	6.15587e+00	1.88429e+00	2.05751e+00	5.98474e+00	6.98276e+00	2.47451e+01	5.87690e+00	1.97886e+00	2.13718e+00
2	2022-01-12 13:05:45.909	5.84280e+00	7.47862e+00	1.93871e+01	5.85009e+00	2.07365e+00	2.23166e+00	5.99210e+00	7.56376e+00	2.07414e+01	5.99411e+00	2.13072e+00	2.27036e+00	5.97295e+00	7.53332e+00	2.08080e+01	6.06610e+00	2.14785e+00	2.30408e+00	6.39184e+00	7.05666e+00	3.00316e+01	6.15776e+00	1.88451e+00	2.05591e+00	5.98052e+00	6.97773e+00	2.47849e+01	5.87705e+00	1.97636e+00	2.13396e+00
3	2022-01-12 13:05:55.769	5.81582e+00	7.49413e+00	1.94148e+01	5.86774e+00	2.08491e+00	2.23110e+00	5.98744e+00	7.56615e+00	2.07499e+01	5.99798e+00	2.13272e+00	2.26833e+00	5.94204e+00	7.53363e+00	2.08393e+01	6.08018e+00	2.14788e+00	2.30282e+00	6.37695e+00	7.04548e+00	3.00353e+01	6.16285e+00	1.88252e+00	2.05537e+00	5.97685e+00	6.96900e+00	2.49187e+01	5.88070e+00	1.97476e+00	2.13139e+00
4	2022-01-12 13:06:05.669	5.79145e+00	7.48216e+00	1.94466e+01	5.85289e+00	2.07911e+00	2.23039e+00	5.98151e+00	7.54766e+00	2.07632e+01	6.00029e+00	2.12892e+00	2.26749e+00	5.95014e+00	7.53270e+00	2.08532e+01	6.07328e+00	2.14710e+00	2.30171e+00	6.37724e+00	7.04806e+00	3.00283e+01	6.16408e+00	1.88283e+00	2.05475e+00	5.97438e+00	6.96822e+00	2.49285e+01	5.88236e+00	1.97292e+00	2.12919e+00
5	2022-01-12 13:06:15.588	5.79858e+00	7.47506e+00	1.94752e+01	5.86351e+00	2.07300e+00	2.22994e+00	5.97937e+00	7.57024e+00	2.07739e+01	6.00573e+00	2.12964e+00	2.26818e+00	5.96185e+00	7.53246e+00	2.08770e+01	6.07597e+00	2.14678e+00	2.30086e+00	6.36524e+00	7.05726e+00	3.00257e+01	6.16797e+00	1.88253e+00	2.05378e+00	5.96999e+00	6.96212e+00	2.49318e+01	5.88448e+00	1.97168e+00	2.12781e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
