% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER1089
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_Characterization_Frozen.isp
% Cartridge ID (operator): CY5-C03
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS Characterization
% Protocol Start Time (ISW time): 2022-01-12 08:51:34
% Protocol Start Time (Log Generator time): 2022-01-12 08:51:27.623
% Protocol End Time (Log Generator time): 2022-01-12 08:56:49.875
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-12 08:53:48.497	7.62327e+00	7.08356e+00	5.09913e+00	1.31013e+01	2.14715e+00	3.32041e+00	7.68253e+00	7.46952e+00	5.19568e+00	1.35761e+01	2.20631e+00	3.35298e+00	7.92364e+00	7.22566e+00	5.16441e+00	1.33307e+01	2.20952e+00	3.40474e+00	7.66955e+00	7.38718e+00	5.18453e+00	1.36247e+01	2.23269e+00	3.50273e+00	8.30268e+00	7.26570e+00	5.15742e+00	1.24621e+01	2.24100e+00	3.36495e+00
2	2022-01-12 08:53:58.479	7.61269e+00	7.08256e+00	5.09659e+00	1.31542e+01	2.13685e+00	3.31764e+00	7.67322e+00	7.46539e+00	5.18718e+00	1.36446e+01	2.20827e+00	3.35180e+00	7.91524e+00	7.22404e+00	5.16100e+00	1.33974e+01	2.20943e+00	3.40234e+00	7.65554e+00	7.38642e+00	5.18305e+00	1.36540e+01	2.23206e+00	3.50062e+00	8.29315e+00	7.26380e+00	5.15457e+00	1.24940e+01	2.24082e+00	3.36274e+00
3	2022-01-12 08:54:08.518	7.60077e+00	7.08269e+00	5.09521e+00	1.31683e+01	2.14086e+00	3.31498e+00	7.66358e+00	7.47004e+00	5.18566e+00	1.36768e+01	2.20644e+00	3.34301e+00	7.87773e+00	7.22276e+00	5.16010e+00	1.34308e+01	2.20970e+00	3.40066e+00	7.64117e+00	7.38071e+00	5.18222e+00	1.36698e+01	2.23187e+00	3.49919e+00	8.28386e+00	7.26367e+00	5.15409e+00	1.25083e+01	2.23998e+00	3.36073e+00
4	2022-01-12 08:54:18.577	7.58931e+00	7.08113e+00	5.09408e+00	1.31687e+01	2.13556e+00	3.31326e+00	7.65630e+00	7.47170e+00	5.18423e+00	1.36932e+01	2.20654e+00	3.34901e+00	7.89748e+00	7.22303e+00	5.16025e+00	1.34424e+01	2.20950e+00	3.39933e+00	7.63076e+00	7.38742e+00	5.18102e+00	1.36772e+01	2.23187e+00	3.49757e+00	8.27409e+00	7.26195e+00	5.15266e+00	1.25182e+01	2.24156e+00	3.35862e+00
5	2022-01-12 08:54:28.678	7.58923e+00	7.08133e+00	5.09314e+00	1.31868e+01	2.13590e+00	3.31146e+00	7.65009e+00	7.46671e+00	5.18321e+00	1.37075e+01	2.20820e+00	3.34942e+00	7.88900e+00	7.22299e+00	5.15748e+00	1.34573e+01	2.20913e+00	3.39761e+00	7.62029e+00	7.38659e+00	5.18024e+00	1.36844e+01	2.23146e+00	3.49580e+00	8.26520e+00	7.26128e+00	5.15142e+00	1.25259e+01	2.24008e+00	3.35700e+00
6	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
14	1970-01-01 01:00:00.000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
