% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER909
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_BG_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_BG_Characterization_Frozen.isp
% Cartridge ID (operator): BKG-XXX
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS BG
% Protocol Start Time (ISW time): 2022-01-11 16:28:32
% Protocol Start Time (Log Generator time): 2022-01-11 16:28:24.630
% Protocol End Time (Log Generator time): 2022-01-11 16:42:43.857
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-11 16:30:23.343	3.58046e+00	4.79218e+00	3.32169e+00	3.39648e+00	2.77430e+00	1.41559e+00	4.35957e+00	4.79112e+00	3.28931e+00	3.31312e+00	2.79030e+00	1.40096e+00	3.56757e+00	5.02199e+00	3.37344e+00	3.42363e+00	2.87073e+00	1.42705e+00	4.07698e+00	5.25396e+00	3.39360e+00	3.37356e+00	2.94928e+00	1.43483e+00	3.69716e+00	4.65296e+00	3.17644e+00	3.23703e+00	2.57257e+00	1.27753e+00
2	2022-01-11 16:30:33.421	3.57798e+00	4.79070e+00	3.32119e+00	3.39516e+00	2.77894e+00	1.41478e+00	4.35521e+00	4.78927e+00	3.28645e+00	3.31123e+00	2.78935e+00	1.39969e+00	3.56525e+00	5.02105e+00	3.37245e+00	3.41981e+00	2.87015e+00	1.42644e+00	4.07625e+00	5.25370e+00	3.39334e+00	3.37324e+00	2.94947e+00	1.43389e+00	3.69533e+00	4.65266e+00	3.17551e+00	3.23657e+00	2.57264e+00	1.27702e+00
3	2022-01-11 16:30:43.562	3.57704e+00	4.79060e+00	3.32057e+00	3.39481e+00	2.77836e+00	1.41378e+00	4.34990e+00	4.78911e+00	3.28566e+00	3.31078e+00	2.78894e+00	1.39567e+00	3.54535e+00	5.02021e+00	3.37225e+00	3.41991e+00	2.87020e+00	1.42553e+00	4.07525e+00	5.25019e+00	3.39292e+00	3.37337e+00	2.94949e+00	1.43389e+00	3.69438e+00	4.65431e+00	3.17992e+00	3.23674e+00	2.57210e+00	1.27673e+00
4	2022-01-11 16:30:53.721	3.57625e+00	4.78985e+00	3.31937e+00	3.39544e+00	2.76963e+00	1.41372e+00	4.34893e+00	4.78941e+00	3.28516e+00	3.31090e+00	2.78914e+00	1.39858e+00	3.56080e+00	5.02077e+00	3.37183e+00	3.41994e+00	2.87027e+00	1.42480e+00	4.07330e+00	5.25295e+00	3.39191e+00	3.37446e+00	2.94932e+00	1.43327e+00	3.69381e+00	4.65355e+00	3.17416e+00	3.23688e+00	2.57265e+00	1.27610e+00
5	2022-01-11 16:31:03.921	3.57312e+00	4.78970e+00	3.31858e+00	3.39486e+00	2.76916e+00	1.41286e+00	4.34568e+00	4.78760e+00	3.28470e+00	3.31090e+00	2.78816e+00	1.39808e+00	3.55947e+00	5.02030e+00	3.37109e+00	3.42065e+00	2.86957e+00	1.42464e+00	4.07273e+00	5.25309e+00	3.39130e+00	3.37526e+00	2.94903e+00	1.43243e+00	3.69293e+00	4.65422e+00	3.17426e+00	3.23691e+00	2.57313e+00	1.27583e+00
6	2022-01-11 16:31:43.741	3.48241e+00	4.77705e+00	3.31524e+00	3.39610e+00	2.78463e+00	1.41358e+00	4.21187e+00	4.76604e+00	3.27732e+00	3.30931e+00	2.79079e+00	1.39406e+00	3.43841e+00	5.00534e+00	3.36526e+00	3.42185e+00	2.87425e+00	1.42591e+00	3.95317e+00	5.23227e+00	3.38485e+00	3.37549e+00	2.95611e+00	1.43527e+00	3.60459e+00	4.64066e+00	3.17587e+00	3.23497e+00	2.57470e+00	1.27580e+00
7	2022-01-11 16:31:54.021	3.47911e+00	4.77778e+00	3.31447e+00	3.39476e+00	2.77727e+00	1.41315e+00	4.20848e+00	4.76540e+00	3.27624e+00	3.30856e+00	2.79032e+00	1.39526e+00	3.45004e+00	5.00556e+00	3.36461e+00	3.42014e+00	2.87391e+00	1.42506e+00	3.95237e+00	5.23343e+00	3.38441e+00	3.37583e+00	2.95522e+00	1.43451e+00	3.60268e+00	4.63948e+00	3.16933e+00	3.23499e+00	2.57482e+00	1.27548e+00
8	2022-01-11 16:32:04.381	3.48113e+00	4.77675e+00	3.31378e+00	3.39483e+00	2.78104e+00	1.41302e+00	4.20800e+00	4.76787e+00	3.27540e+00	3.30861e+00	2.78947e+00	1.39411e+00	3.44336e+00	5.00540e+00	3.36452e+00	3.42007e+00	2.87351e+00	1.42478e+00	3.95160e+00	5.23218e+00	3.38382e+00	3.37448e+00	2.95428e+00	1.43403e+00	3.60153e+00	4.63980e+00	3.16956e+00	3.23459e+00	2.57289e+00	1.27512e+00
9	2022-01-11 16:32:14.761	3.47979e+00	4.77676e+00	3.31278e+00	3.39529e+00	2.78371e+00	1.41258e+00	4.20626e+00	4.76678e+00	3.27504e+00	3.30880e+00	2.79004e+00	1.39249e+00	3.43512e+00	5.00559e+00	3.36441e+00	3.41998e+00	2.87340e+00	1.42396e+00	3.94982e+00	5.23172e+00	3.38373e+00	3.37499e+00	2.95419e+00	1.43332e+00	3.60068e+00	4.63956e+00	3.17327e+00	3.23496e+00	2.57337e+00	1.27446e+00
10	2022-01-11 16:32:25.201	3.47779e+00	4.77663e+00	3.31311e+00	3.39557e+00	2.77403e+00	1.41183e+00	4.20461e+00	4.76640e+00	3.27476e+00	3.30893e+00	2.78957e+00	1.39541e+00	3.45223e+00	5.00516e+00	3.36399e+00	3.42014e+00	2.87313e+00	1.42358e+00	3.94868e+00	5.23426e+00	3.38388e+00	3.37542e+00	2.95385e+00	1.43309e+00	3.59942e+00	4.63921e+00	3.16741e+00	3.23518e+00	2.57357e+00	1.27389e+00
