% Log Type: RawData2
% Log Generator: IdyllaStudio
% Log Generator Id: WBCMEH4V9M12
% Version Generator: 1.9.1016
% Version ISW: 20180206_1000
% Version CFW: 14013a22
% Version DFW: HW-012.0 FW-3.0
% Version HW: 1.0
% Slot ID: SER926
% Slot Type: PREPEP_4
% Slot Status: ServiceMode
% Slot Is Calibrated: True
% Protocol Recipe: INS_BG_Characterization
% Protocol Recipe Version: 1.0.0
% Protocol Recipe Path: R:\Product Engineering Public\Projects\qPCR DET\Measurements\QC Ops Lab Protocols\INS Characterization\INS_BG_Characterization_Frozen.isp
% Cartridge ID (operator): BKG-XXX
% Cartridge ID (barcode reader): *UNKNOWN*
% Cartridge Batch Info: 
% Sample Type ID: 900
% Operator: RREN
% (info) ExperimentID: qPCR INS BG
% Protocol Start Time (ISW time): 2022-01-11 16:28:48
% Protocol Start Time (Log Generator time): 2022-01-11 16:28:41.757
% Protocol End Time (Log Generator time): 2022-01-11 16:41:12.220
% Protocol Result: OK
% -----------------------
% Fields: Cycle	Detection time	ChA.Det1.Slope	ChA.Det2.Slope	ChA.Det3.Slope	ChA.Det4.Slope	ChA.Det5.Slope	ChA.Det6.Slope	ChB.Det1.Slope	ChB.Det2.Slope	ChB.Det3.Slope	ChB.Det4.Slope	ChB.Det5.Slope	ChB.Det6.Slope	ChC.Det1.Slope	ChC.Det2.Slope	ChC.Det3.Slope	ChC.Det4.Slope	ChC.Det5.Slope	ChC.Det6.Slope	ChD.Det1.Slope	ChD.Det2.Slope	ChD.Det3.Slope	ChD.Det4.Slope	ChD.Det5.Slope	ChD.Det6.Slope	ChE.Det1.Slope	ChE.Det2.Slope	ChE.Det3.Slope	ChE.Det4.Slope	ChE.Det5.Slope	ChE.Det6.Slope
% -----------------------
1	2022-01-11 16:30:38.135	2.68579e+00	3.06708e+00	2.98435e+00	3.39628e+00	3.00650e+00	1.41079e+00	2.38133e+00	2.94690e+00	2.92074e+00	3.27260e+00	2.85365e+00	1.35960e+00	2.41532e+00	2.96616e+00	3.03923e+00	3.35518e+00	2.76301e+00	1.36057e+00	2.54267e+00	2.89563e+00	2.90033e+00	3.24110e+00	2.79405e+00	1.35063e+00	2.62530e+00	2.95891e+00	2.94632e+00	3.35348e+00	2.92611e+00	1.38614e+00
2	2022-01-11 16:30:48.214	2.68321e+00	3.06704e+00	2.98340e+00	3.39605e+00	3.02137e+00	1.41024e+00	2.37954e+00	2.94630e+00	2.91809e+00	3.27147e+00	2.85404e+00	1.35848e+00	2.40495e+00	2.96572e+00	3.03824e+00	3.35202e+00	2.76232e+00	1.35945e+00	2.54109e+00	2.89301e+00	2.89951e+00	3.24103e+00	2.79300e+00	1.35010e+00	2.62410e+00	2.95893e+00	2.94635e+00	3.35334e+00	2.92653e+00	1.38581e+00
3	2022-01-11 16:30:58.335	2.68128e+00	3.06586e+00	2.98238e+00	3.39599e+00	3.01410e+00	1.40882e+00	2.37750e+00	2.94503e+00	2.91761e+00	3.27181e+00	2.85389e+00	1.35775e+00	2.40849e+00	2.96613e+00	3.03774e+00	3.35187e+00	2.76205e+00	1.35891e+00	2.54037e+00	2.89456e+00	2.89930e+00	3.24182e+00	2.79271e+00	1.34945e+00	2.62352e+00	2.95947e+00	2.94532e+00	3.35357e+00	2.92660e+00	1.38518e+00
4	2022-01-11 16:31:08.496	2.67834e+00	3.06581e+00	2.98160e+00	3.39637e+00	3.00525e+00	1.40838e+00	2.37614e+00	2.94477e+00	2.91672e+00	3.27215e+00	2.85396e+00	1.35743e+00	2.41315e+00	2.96621e+00	3.03701e+00	3.35213e+00	2.76144e+00	1.35806e+00	2.54027e+00	2.89698e+00	2.89899e+00	3.24377e+00	2.79321e+00	1.34897e+00	2.62266e+00	2.95931e+00	2.94438e+00	3.35372e+00	2.92634e+00	1.38424e+00
5	2022-01-11 16:31:18.715	2.67978e+00	3.06584e+00	2.98126e+00	3.39724e+00	3.00554e+00	1.40779e+00	2.37587e+00	2.94517e+00	2.91626e+00	3.27248e+00	2.85377e+00	1.35645e+00	2.41140e+00	2.96533e+00	3.03665e+00	3.35233e+00	2.76195e+00	1.35759e+00	2.53829e+00	2.89557e+00	2.89773e+00	3.24215e+00	2.79290e+00	1.34798e+00	2.62081e+00	2.95942e+00	2.94363e+00	3.35486e+00	2.92553e+00	1.38349e+00
6	2022-01-11 16:31:58.636	2.61408e+00	3.05311e+00	2.97680e+00	3.39760e+00	3.00310e+00	1.40888e+00	2.32410e+00	2.93590e+00	2.91349e+00	3.27353e+00	2.85792e+00	1.35840e+00	2.35873e+00	2.95728e+00	3.03720e+00	3.35956e+00	2.76803e+00	1.36002e+00	2.47801e+00	2.88677e+00	2.89527e+00	3.24440e+00	2.79731e+00	1.35007e+00	2.55764e+00	2.94906e+00	2.93962e+00	3.35414e+00	2.92804e+00	1.38530e+00
7	2022-01-11 16:32:08.936	2.61246e+00	3.05380e+00	2.97661e+00	3.39719e+00	3.00228e+00	1.40842e+00	2.32397e+00	2.93573e+00	2.91156e+00	3.27307e+00	2.85701e+00	1.35768e+00	2.35733e+00	2.95724e+00	3.03638e+00	3.35783e+00	2.76755e+00	1.35922e+00	2.47628e+00	2.88580e+00	2.89441e+00	3.24436e+00	2.79646e+00	1.34914e+00	2.55624e+00	2.94855e+00	2.93929e+00	3.35355e+00	2.92890e+00	1.38459e+00
8	2022-01-11 16:32:19.296	2.61170e+00	3.05306e+00	2.97530e+00	3.39713e+00	3.00767e+00	1.40758e+00	2.32235e+00	2.93630e+00	2.91122e+00	3.27305e+00	2.85723e+00	1.35710e+00	2.35551e+00	2.95756e+00	3.03599e+00	3.35734e+00	2.76685e+00	1.35876e+00	2.47604e+00	2.88568e+00	2.89461e+00	3.24481e+00	2.79679e+00	1.34872e+00	2.55556e+00	2.94875e+00	2.93889e+00	3.35374e+00	2.92775e+00	1.38389e+00
9	2022-01-11 16:32:29.696	2.61292e+00	3.05391e+00	2.97548e+00	3.39817e+00	3.02333e+00	1.40740e+00	2.32245e+00	2.93642e+00	2.91100e+00	3.27371e+00	2.85629e+00	1.35610e+00	2.34493e+00	2.95675e+00	3.03569e+00	3.35828e+00	2.76684e+00	1.35770e+00	2.47403e+00	2.88223e+00	2.89360e+00	3.24415e+00	2.79615e+00	1.34782e+00	2.55384e+00	2.94785e+00	2.93941e+00	3.35443e+00	2.92785e+00	1.38306e+00
10	2022-01-11 16:32:40.137	2.60949e+00	3.05375e+00	2.97544e+00	3.39809e+00	3.00168e+00	1.40669e+00	2.32135e+00	2.93591e+00	2.91055e+00	3.27382e+00	2.85655e+00	1.35589e+00	2.35618e+00	2.95657e+00	3.03534e+00	3.35830e+00	2.76679e+00	1.35727e+00	2.47441e+00	2.88623e+00	2.89376e+00	3.24595e+00	2.79591e+00	1.34730e+00	2.55365e+00	2.94865e+00	2.93810e+00	3.35512e+00	2.92815e+00	1.38261e+00
